Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity consumption (kWh/a),CEPT heat consumption (kWh/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a)
1128,1034,7.715668,2454.31,169.59,18.19,73.96,6.35,119.53,6.76,28.67,1.61,41.9,10.15,2.7,0.25,0.3,1.981505945,AO,32.92963,119.86079,7005.5,7005.499999999999,15.859289617486338,42.3975,35.614999999999995,1.190439421592026,394226.975692622,1019404.0109148537,3678.7536558898537,3583916.604484797,81982.42505166364,539681.32,616778.65
1129,1102,13.1973616,18227.56,263.37,10.22,90.71,1.47,90.21,5.21,33.24,0.21,39.26,7.44,3.91,0.06,0.35,1.382579498,AO,30.321377,120.085284,6397.13,6397.13,17.521502732240435,65.8425,33.370999999999995,1.9730454586317465,827024.1414195813,1315944.8404358584,5864.662966405858,7031344.810802517,119346.35286266873,1132163.73,1293901.4
1130,1119,0.7358736,800.14,148.75,11.96,59.4,6.41,54.57,5.74,29.82,0.35,34.33,8.19,3.16,0.05,0.66,4.824914102,AO,29.00741,118.36175,6420.65,6420.65,17.45724043715847,37.1875,29.1805,1.2743955723856686,30197.123241516,44386.72095055969,298.01935482055967,705986.4565776113,6087.015157389389,41338.68,47244.21
1131,1139,0.9747212,627.76,137.19,18.26,40.31,5.71,161.48,7.94,15.94,0.4,22.4,8.66,1.29,0.21,0.47,3.951904482,AO,29.11863,119.328955,6382.54,6382.539999999999,17.561366120218576,34.2975,19.04,1.8013392857142858,27143.70420687155,173978.28252346785,509.9342201259678,682110.5596075193,10353.53411690204,37158.67,42467.05
1132,1140,10.72787,14598.15,255.72,26.46,79.38,5.59,151.48,4.78,24.31,0.32,54.92,6.57,1.19,0.05,0.68,2.96606473,AO,28.4131992,119.8511518,6522.5,6522.5,17.17896174863388,63.93,46.682,1.3694785998886079,588302.2380575024,1796241.3307321838,5493.802873794683,10610950.839773392,113990.34721558746,805362.77,920414.6
1133,1143,4.6013096,1317.34,234.07,17.97,116.6,6.11,165.87,5.72,36.84,1.13,46.55,10.77,3.47,0.26,0.26,1.203146691,AO,28.733585,121.526581,6037.85,6037.85,18.503142076502733,58.5175,39.567499999999995,1.4789284134706515,370643.091944114,843616.7363398997,2429.5443645348996,1888266.9359968982,46664.65613780932,507395.91,579881.04
1134,1169,2.5106872,1777.51,213.67,23.04,68.06,6.59,135.31,2.16,21.79,0.39,25.36,8.74,2.37,0.21,0.5,2.622882023,AO,28.15411,120.38743,6002.88,6002.88,18.598688524590163,53.4175,21.555999999999997,2.4780803488587866,118048.49567215181,375507.3041292709,1240.8627229942708,1859370.7424536855,23695.414835997566,161603.78,184690.03
1135,1208,4.4882932,761.7,129.13,27.01,63.5,11.51,106.9,10.56,19.12,3.26,26.42,12.97,2.45,0.56,0.06,0.587544066,AO,29.46374,120.09987,6530.21,6530.21,17.15789617486339,32.2825,22.457,1.4375250478692612,196893.2596007425,530340.5216080473,2077.314928485547,598457.085045611,43152.94167886501,269539.18,308044.77
1136,1268,32.4339692,44400.8,481.91,25.41,197.53,4.18,271.69,7.51,41.76,0.57,51.09,12.9,5.42,0.24,0.37,0.810514786,AO,33.82709,115.8187,6807.24,6807.240000000001,16.40098360655738,120.4775,43.426500000000004,2.7742852866337375,4425976.132013904,9740239.601533804,20919.2152232363,18304745.299188726,452999.12929940067,6058988.35,6924558.12
1137,1271,7.4813816,3019.92,139.25,12.48,36.68,2.45,76.77,7.86,22.09,0.22,31.15,10.09,1.91,0.28,0.19,1.498777313,AO,33.303409,116.786853,6836.18,6836.18,16.32191256830601,34.8125,26.4775,1.31479558115381,189577.6074927812,634847.2378286069,3213.4456821736067,2333435.5446670717,69882.0069808884,259524.34,296599.24
1138,1305,2.9707168,676.68,144.12,13.41,28.57,4.25,70.51,2.59,14.08,0.47,22.36,8.66,4.47,0.05,0.32,2.448167699,AO,32.9819599,114.9164199,6652.17,6652.17,16.82467213114754,36.03,19.006,1.8957171419551722,58633.7129483324,231530.31011477316,1255.4435561747732,1458587.4156074955,26566.93467070838,80267.26,91734.01
1139,1418,2.8967964,1693.94,397.06,18.5,134.5,5.05,392.78,7.57,63.22,0.44,67.1,10.39,11.1,1.26,0.51,1.347210482,AO,28.844081,115.603266,6199.36,6199.360000000001,18.061857923497268,99.265,57.035,1.7404225475585169,269163.49591148243,1257659.930695757,2256.095124888257,2201741.921953565,44492.33314377929,368474.31,421113.49
1140,1430,2.457618,976.45,142.49,17.33,60.09,6.14,297.6,10.93,16.84,0.89,26.68,7.38,1.71,0.24,0.31,2.476829658,AO,29.25832,115.77203,6197.81,6197.81,18.066092896174865,35.6225,22.678,1.570795484610636,102021.68382525677,808431.4356837121,1655.4955597212122,1185117.1198854242,32639.777921067074,139663.7,159615.65
1141,1434,6.5074568,3032.73,174.61,18.05,65.39,6.58,125.41,10.54,18.51,0.78,26.05,10.28,3.07,0.5,0.33,2.107818089,AO,28.636659,115.751486,5861.51,5861.51,18.984945355191257,43.6525,22.1425,1.9714350231455349,293966.9692825073,902068.147856718,3144.985148791718,3292700.1843222342,58642.034048619105,402429.29,459919.19
1142,1506,2.351914,74.16,360.78,21.1,144.96,6.24,124.07,7.09,41.13,0.29,53.43,8.23,5.72,0.23,0.74,2.178520961,AO,28.2333699,114.9248,5915.73,5915.7300000000005,18.836803278688524,90.195,45.4155,1.9859959705386925,235529.614640856,322540.38949769316,1133.1716479851932,2519407.7091012034,21324.799699319763,322430.84,368492.39
1143,1549,56.8355928,51018.82,433.08,15.18,163.1,5.15,201.76,3.18,44.74,0.35,55.32,4.98,5.75,0.1,0.27,0.646087581,AO,36.6801299,117.06533,7645.28,7645.280000000001,14.111256830601093,108.27,47.022,2.302539236952916,6403984.306962207,12675098.700406572,32264.551426291575,24152634.299587835,784693.2985271732,8766804.24,10019204.85
1144,1564,2.6508536,6462.05,302.16,27.0,152.78,8.16,174.15,6.62,34.07,0.46,43.19,10.05,2.6,0.17,0.57,2.071522024,AO,36.53469,120.13165,7593.71,7593.710000000001,14.252158469945355,75.54,36.711499999999994,2.057665854023944,279787.40030891425,510275.96034870966,1423.9423570937097,2221278.199329874,34397.53593828904,383018.02,437734.88
1145,1570,34.91852,13264.32,159.15,6.46,60.84,0.86,88.14,3.84,15.23,0.31,18.56,6.21,3.01,0.18,0.19,1.2443513,AO,22.5428599,114.05956,3948.82,3948.82,24.21087431693989,39.7875,15.775999999999998,2.522027129817445,1467644.7230008203,3401925.204083952,15437.247844333953,10899828.88030668,193918.0034067964,2009148.27,2296169.45
1146,1571,25.3752588,41855.28,459.67,24.74,111.61,6.99,338.91,7.07,40.41,0.69,62.54,9.02,8.97,0.16,0.4,0.919688226,AO,36.73184,119.95116,7593.71,7593.710000000001,14.252158469945355,114.9175,53.159,2.161769408754868,1956543.4290024545,9505845.47654471,18251.904208067208,15408259.102380048,440903.0518767578,2678431.49,3061064.56
1147,1576,3.3377124,6437.0,270.46,12.75,121.8,5.08,140.61,4.92,25.03,0.31,45.9,8.32,5.4,0.25,0.27,1.047689263,AO,36.5454099,120.54941,7671.71,7671.710000000001,14.039043715846994,67.615,39.015,1.7330513904908367,280848.497218443,518753.46067501185,1669.158621442512,1413869.3653498504,40735.279840650044,384470.62,439394.99
1148,1585,3.5632384,4362.3,290.79,24.65,173.18,6.42,139.32,6.82,25.6,0.36,31.64,7.83,6.02,0.14,0.41,1.540542572,AO,36.11628,120.09737,7510.13,7510.130000000001,14.48051912568306,72.6975,26.894,2.703112218338663,426303.12787914876,548724.349473362,1776.861274753362,2197058.2139878673,42450.41043471789,583592.32,666962.65
1149,1587,25.493126,26939.76,760.34,29.01,376.12,3.34,331.17,5.44,43.93,0.91,56.73,8.57,7.54,0.23,0.48,0.656338452,AO,36.0591501,120.2968014,7510.13,7510.130000000001,14.48051912568306,190.085,48.220499999999994,3.9419956242676877,6624077.787709363,9331897.653751824,18118.581525764326,18287206.72942078,432865.093742534,9068103.62,10363546.99
1150,1619,6.2331332,1611.96,110.42,13.78,76.42,3.7,156.37,5.37,16.89,0.52,19.61,11.12,1.8,0.34,0.32,3.311258278,AO,37.5147,118.62747,7510.94,7510.94,14.47830601092896,27.605,16.668499999999998,1.656117827039026,329070.79844214313,1077347.3070379044,3225.7135356654044,3072226.990791808,77072.77674469222,450485.06,514840.07
1151,1643,34.5125732,39398.13,360.86,23.04,142.39,2.54,386.83,6.69,25.91,0.19,38.16,7.89,4.02,0.09,0.36,1.065656267,AO,36.914725,120.719856,7947.03,7947.030000000001,13.286803278688526,90.215,32.43599999999999,2.781323221112345,3394944.936021151,14756840.223061305,26652.245687188806,19089877.437782675,673782.2674746293,4647546.94,5311482.22
1152,1682,2.3626292,1557.0,124.41,20.04,52.91,8.16,116.96,12.33,6.95,1.43,19.79,8.46,2.49,0.51,0.24,2.299511354,AO,37.11633,118.99964,7410.05,7410.049999999999,14.753961748633882,31.1025,16.8215,1.8489730404541806,86359.32369111906,305442.0411691789,1119.766494246679,901865.7392086337,26395.477527165207,118222.54,135111.47
1153,1693,2.878624,510.0,175.64,10.73,34.67,2.18,113.93,7.45,11.53,0.59,19.3,7.5,1.78,0.18,0.42,2.546843733,AO,35.40679,116.4461,7028.92,7028.92,15.795300546448088,43.91,16.405,2.6766229807985367,68946.891001492,362509.1106685888,1354.6808464685887,1813002.7413693718,30290.504546883385,94385.6,107869.26
1154,1697,56.90097,16630.0,232.04,16.32,78.56,5.71,114.23,6.86,35.09,0.41,42.56,11.21,4.33,0.34,0.31,1.437048025,AO,35.36195,116.62137,7147.26,7147.26,15.471967213114754,58.01,36.176,1.603549314462627,3088140.4826281806,7184486.503678556,26796.472707366054,27208230.69116232,609253.6335189021,4227543.63,4831478.44
1155,1709,10.2461928,10549.0,223.2,17.23,113.88,6.9,144.61,5.83,18.86,0.57,27.55,6.09,2.2,0.2,0.24,1.165218236,AO,35.5027726,116.7702339,7147.26,7147.26,15.471967213114754,55.8,23.4175,2.3828333511262945,806094.3663993635,1637784.4232527146,5169.326887887714,3917452.399563554,117531.5581153636,1103511.68,1261156.21
1156,1715,7.7715608,7637.0,204.12,17.1,61.86,3.0,69.87,1.19,13.07,0.53,18.73,7.95,1.08,0.21,0.39,2.085338466,AO,25.623343,114.058163,6167.98,6167.9800000000005,18.147595628415303,51.03,15.9205,3.205301341038284,332119.26532975613,600198.4628151327,3278.812609300133,4565648.018280802,64333.98744236538,454658.29,519609.48
