Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,EUI (kWh/m3),Treatment process,Latitude,Longitude,Annual HDD,Annual average temperature
1598,5.4648968,15167.78,203.42,28.75,67.22,3.83,118.47,6.42,16.62,2.04,47.03,10.55,2.34,0.21,0.61,CAS,36.206479,118.25733,7917.3,13.36803279
1599,9.4791872,5396.27,134.14,22.47,64.2,3.59,115.82,6.04,17.2,1.21,27.05,9.36,1.49,0.16,0.3,CAS,36.0743699,118.43241,7917.3,13.36803279
1600,3.182704,1145.7,260.94,24.7,58.26,2.46,98.57,6.04,7.38,0.5,19.12,3.54,0.93,0.08,0.58,Other,36.97111,118.07531,7453.62,14.63491803
1601,11.8012,14579.3,346.81,18.85,127.22,6.14,203.53,7.02,30.09,2.21,45.92,7.74,5.13,0.31,0.35,OD,37.06655,117.92304,7453.62,14.63491803
1603,1.3213,390.76,137.63,19.87,75.05,8.76,26.18,7.86,28.52,2.63,38.93,10.19,2.55,0.68,0.29,OD,36.85752,118.35084,7453.62,14.63491803
1604,20.223492,43630.88,227.82,25.99,32.04,1.5,206.12,7.16,29.83,0.3,40.4,9.42,1.9,0.03,0.53,CAS,36.6434999,117.96673,7908.8,13.39125683
1605,1.2580948,1751,308.43,14.01,188.66,8.6,191.5,9.06,28.8,2.92,30.89,8.06,6.43,0.21,0.56,A2O,36.567356,117.891473,7908.8,13.39125683
1606,11.462368,33976.94,245.74,21.44,162.89,7.11,255.18,7.32,22.76,0.73,38.26,12.09,2.93,0.27,0.38,OD,36.81237,117.91142,7453.62,14.63491803
1607,2.87066,1762.68,251.04,16.86,88.65,1.39,71.88,6.45,22.03,0.29,25.95,6.92,1.19,0.19,0.31,SBR,36.73235,117.91904,7908.8,13.39125683
1610,2.24621,4458,248.08,20.2,96.78,7.44,119.28,6.11,32.75,1.9,58.42,14.08,2.18,0.73,0.68,A2O,36.93989,118.26034,7453.62,14.63491803
1611,18.4982,10629.74,85.98,14.99,38.37,5.41,78.15,5.53,14.75,1.1,20.47,7.2,4.42,0.2,0.21,A2O,35.02637,117.17101,7017.07,15.8276776
1612,0.39096,0.01,85.71,13.85,22.71,4.93,26.87,8.55,10.03,1.88,16.48,5.27,1.09,0.3,0.29,A2O,35.122676,116.994702,7017.07,15.8276776
1613,17.44116,22020.66,204.79,17.63,115.16,3.51,221.87,7.06,19.55,1.06,29.81,10.39,4.42,0.32,0.25,A2O,34.771922,117.269372,7266.05,15.14740437
1614,1.691264,964.8,174.6,17.06,78.58,5.99,90.74,12.88,19.47,1.64,25.22,5.97,1.47,0.4,0.18,A2O,34.57172,117.73479,7016.53,15.82915301
1615,0.03982,0.54,200,30,120,20,180,20,30,8,40,20,3,1,0.01,CAS,35.10318,117.32588,7266.05,15.14740437
1616,1.82448,74,62.96,17.08,36.98,5.2,27.25,8.89,7.44,0.69,9.78,4.38,0.98,0.42,0.25,SBR,34.846904,117.706848,7266.05,15.14740437
1617,2.91772,1156.2,181.76,25.43,66.71,3.58,84.29,4.54,15.52,0.82,22.94,7.77,2.47,0.19,0.39,A2O,34.82072,117.34554,7266.05,15.14740437
1618,0.672596,467.8,287.05,23.02,92.76,7.38,127.57,6.56,26.26,1.14,42.19,9.59,3.19,0.18,0.6,A2O,34.854915,117.425684,7266.05,15.14740437
1619,6.2331332,1611.96,110.42,13.78,76.42,3.7,156.37,5.37,16.89,0.52,19.61,11.12,1.8,0.34,0.32,AO,37.5147,118.62747,7510.94,14.47830601
1621,39.4632128,6429.18,89.13,9.44,35.33,3.82,143.46,5.02,12.64,0.69,16.91,8.5,1.32,0.25,0.15,OD,37.4336499,118.67466,7510.94,14.47830601
1624,3.5407944,1290.4,271.46,28.77,131.45,7.88,170.51,7.2,22.62,2.88,27,10.64,4.1,0.49,0.48,CAS,37.55126,118.43331,7525.08,14.43967213
1625,2.8166496,421.4,141.73,27.74,58.5,8.54,138.83,7,22.96,1.18,28.2,10.9,2.5,0.31,0.2,OD,37.484941,118.416071,7525.08,14.43967213
1626,0.9923868,436,209.17,18.73,91.86,10.37,172.22,12.02,32.4,2.03,43.55,12.41,2.83,0.71,0.26,OD,37.681072,118.48288,7510.94,14.47830601
1627,14.6586832,25561.51,362.4,26.85,174.12,3.49,401.24,7.8,25.28,0.59,40.57,9.62,8.79,0.27,0.46,A2O,37.4527,118.70954,7510.94,14.47830601
1628,8.33324,8000,195.46,18.98,70.32,0.97,125.2,2.82,25.38,0.22,31.53,9.68,4.51,0.21,0.32,Other,37.5147,118.62747,7510.94,14.47830601
1629,1.7258712,977.83,156.93,9.2,94.84,6.87,93.53,7.66,34,0.31,45.18,10.72,3.79,0.31,0.32,OD,37.0633,118.40547,7453.62,14.63491803
1630,13.7213928,14443.77,276.85,11.28,97.08,3.67,212.76,8.15,25.68,1.54,30.58,11.97,3.86,0.14,0.21,A2O,37.0906818,118.3982688,7453.62,14.63491803
1631,3.258,120,517.49,32.34,152.86,7.28,139.49,8.59,43.88,2.63,56.78,9.08,5.44,0.18,0.14,OD,37.42888,118.3869,7525.08,14.43967213
1632,9.7800092,13054.79,289.84,23.13,97.13,6.03,176.75,7.06,28.8,1.55,35.28,12.9,4.58,0.33,0.34,OD,37.26825,118.98874,7510.94,14.47830601
1634,15.072232,20958,289.11,33.47,95.06,5.25,99.43,6.3,17.55,0.73,29.66,8.84,2.3,0.17,0.21,Other,37.4902799,118.25536,7525.08,14.43967213
1635,2.9667348,1803.58,159.69,9.62,53.4,3.83,102.38,10.51,19.22,0.21,23.59,13.1,2.99,0.73,0.25,A2O,37.939528,118.863229,7655.75,14.08265027
1636,5.0883444,4385.2,325.33,29.37,148.27,7.52,109.08,5.43,26.68,1.51,39.3,4.48,4.01,0.11,0.34,A2O,39.0031999,117.71071,7835.25,13.59221311
1637,0.5883948,58.84,168.95,17.93,70.19,6.39,130.29,9.15,19.06,3.69,24.66,13.17,2.79,0.63,0.41,A2O,36.68808,121.14245,7515.8,14.46502732
1638,7.1496448,4574.64,188.65,27.99,63.55,2.99,120.4,9.14,17.11,1.32,20.17,7.34,2.92,0.48,0.19,A2O,36.7078649,121.2450296,7515.8,14.46502732
1639,2.3657424,2520,297.9,13.16,101.43,5.01,263.07,5.04,43.29,0.2,60.21,7.76,5.72,0.18,0.89,OD,36.67719,120.90348,7671.71,14.03904372
1640,4.7786896,5817,323.38,29.38,103.68,7.5,105.54,6.27,32.44,0.68,46.09,10.74,2.77,0.09,0.3,A2O,36.7078649,121.2450296,7515.8,14.46502732
1643,34.5125732,39398.13,360.86,23.04,142.39,2.54,386.83,6.69,25.91,0.19,38.16,7.89,4.02,0.09,0.36,AO,36.914725,120.719856,7947.03,13.28680328
1644,11.46092,7627.86,310.42,23.09,113.75,2.74,229.6,5.71,11.58,0.55,21.59,2.98,4.16,0.12,0.24,OD,37.21978,119.93971,7781.23,13.73980874
1645,4.6071016,601.5,119.73,29.7,45.56,7.58,30.32,6.79,13.69,1.3,26.23,3.2,1.89,0.21,0.44,SBR,37.40113,119.95161,7729.67,13.88068306
1646,3.8334352,4921,515.71,13.84,137.82,10.1,109.34,7.43,38.02,2.44,47.67,11.78,5.07,0.29,0.43,CAS,37.68193,120.335332,7980.23,13.1960929
1647,4.0675044,608.13,88.81,16.79,50.47,10.63,49.79,10.72,15.84,0.96,48.03,8.52,1.44,0.6,0.19,OD,37.68794,120.58969,7980.23,13.1960929
1650,4.1524296,1701.04,158.12,15.86,69,7.21,132.12,6.5,16.6,1.85,34.65,11.59,1.84,0.24,0.29,OD,37.64982,120.51715,7980.23,13.1960929
1651,8.5444308,10340,220.98,15.09,130.58,5.8,113.2,7.57,24.06,1.15,24.7,8.18,3.09,0.21,0.42,A2O,37.8013694,120.8889604,7935.38,13.31863388
1653,4.344,10511.07,282.93,23.06,97.44,5.4,125.55,7.3,44.62,1.35,60.6,8.93,5.67,0.23,0.51,OD,37.2944685,120.8244637,7980.23,13.1960929
1654,85.6066288,36307.82,141.21,18.64,55.51,3.85,146.56,12.69,25.26,1.69,28.83,15.87,2.47,0.61,0.42,A2O,37.593723,121.367622,7887.01,13.45079235
1655,14.46552,24587.69,234.33,12.45,83.97,2.94,217.89,5.17,17.96,0.23,18.82,9.47,1,0.08,0.11,SBR,37.6784403,121.0681054,7887.01,13.45079235
1656,0.5792,71,73.22,8.48,33.03,2.22,54.83,5.82,14.15,0.5,24.28,12.22,2.9,0.37,0.58,A2O,37.700059,120.98396,7887.01,13.45079235
1657,30.1373688,63335.36,614.25,25.73,270.56,2.33,498.79,8.49,52.15,1.69,77.45,13.16,15.34,0.25,0.35,A2O,37.418995,121.55376,7887.01,13.45079235
1658,7.64544,5260.4,245.14,21.36,85.34,2.75,161.66,4.56,26.21,1.32,35.9,11.49,2.99,0.15,0.32,OD,37.6784403,121.0681054,7887.01,13.45079235
1659,3.80824,951.95,97.8,13.31,45.89,4.6,149.26,4.6,12.24,1.26,17.02,8.11,2.24,0.21,0.56,A2O,36.958767,120.684615,7947.03,13.28680328
1661,2.11408,555.78,120.76,20.69,38.47,5.73,144.69,2.8,19.75,2.45,25.15,8.24,1.59,0.48,0.17,OD,37.49373,120.2197,7729.67,13.88068306
1662,17.549036,9116.39,208.05,25.12,65.26,3.38,170.37,7.33,22.15,0.35,26.81,11.99,4.43,0.21,0.29,CAS,37.460511,120.34995,7980.23,13.1960929
1663,7.4572,5446,204.64,18.74,94.4,7.65,163.12,7.3,23.62,1.78,32.72,8.07,2,0.15,0.27,A2O,37.529449,121.242508,7887.01,13.45079235
1664,3.06976,1591.6,394.12,26,129.8,6.79,191.54,5.24,26.29,1.9,58.18,8.8,5.56,0.22,0.49,CAS,36.723273,118.935088,7596.88,14.24349727
1666,1.047628,544.9,103.94,21.02,84.36,3.93,82.83,6.44,20.87,0.57,22.26,7.73,1.67,0.18,0.27,A2O,36.5123099,118.543,7596.88,14.24349727
1667,13.6374088,16900.96,367.48,23.1,206.14,1.31,352.4,4.5,25.09,0.49,38.09,8.23,6.21,0.07,0.23,CAS,36.6609,118.48468,7596.88,14.24349727
1668,2.4169292,360.1,200.42,18.65,57.27,4.72,128.22,9.71,20.36,1.78,27.22,8.66,3.33,0.54,0.29,A2O,36.80755,118.49401,7410.05,14.75396175
1669,1.1281368,281.2,231.67,26.83,153.6,8.65,223.59,14.62,32.89,3.18,50.65,13.96,2.95,0.49,0.32,A2O,36.750608,118.317506,7453.62,14.63491803
1670,7.1898268,3034.76,189.68,16.56,95.69,2.71,120.2,4.37,27.11,0.49,40.16,10.03,3.25,0.14,0.34,A2O,36.777851,119.231959,7472.47,14.5834153
1671,13.92976,35616,518.38,24.5,197.64,5.53,377.54,7.52,44.4,0.39,63.48,11.02,8,0.14,0.42,A2O,36.541998,118.545916,7596.88,14.24349727
1672,21.7906624,24733.1,265.39,12.08,121.92,1.14,246.38,4.57,27.73,0.18,37.3,8.57,4.48,0.29,0.28,SBR,36.071458,119.414736,7576.13,14.30019126
1673,11.584,9950.17,151.02,14.86,49.7,1.31,62.39,6.82,14.88,1.46,17.66,5.65,1.9,0.07,0.24,OD,36.7892565,119.2677946,7472.47,14.5834153
1674,1.350984,349.57,48.18,6.15,29.56,3.09,61.04,4.52,4.44,0.24,12.08,6.8,0.8,0.14,0.47,OD,37.05888,119.06411,7472.47,14.5834153
1676,3.84263,3201.43,130.67,14.59,69.08,8.11,90.17,6.3,20.44,2.51,24.3,10.23,2.25,0.61,0.25,OD,36.84277,118.881987,7410.05,14.75396175
1677,13.90442,9564.22,125.93,12.61,58.79,0.75,93.28,2.66,12.25,0.3,20.34,8.22,1.79,0.27,0.54,OD,36.952816,118.761052,7410.05,14.75396175
1679,6.5839836,8740,434.33,31.9,197.7,3.14,230.07,5.96,36.75,0.82,54.04,10.79,5.84,0.74,0.26,CAS,36.46017,118.87189,7596.88,14.24349727
1680,1.2237772,663.6,251.51,30.09,78.19,7.31,141.3,9.07,52.29,1.95,68,12.78,4.26,0.57,0.48,CAS,39.0031999,117.71071,7835.25,13.59221311
1681,1.6640416,477.32,229.54,22.2,189.64,8.85,91.1,7.96,56.56,5.02,67.97,10.48,10.31,0.72,0.17,SBR,37.03572,119.13775,7472.47,14.5834153
1682,2.3626292,1557,124.41,20.04,52.91,8.16,116.96,12.33,6.95,1.43,19.79,8.46,2.49,0.51,0.24,AO,37.11633,118.99964,7410.05,14.75396175
1683,1.219578,372,284.04,30.76,165.32,6.14,154.33,5.73,27.97,3.92,31.51,9.79,2.02,0.48,0.29,CAS,36.7068599,119.16176,7517.27,14.46101093
1684,1.3032,464.6,102.04,7.41,51.57,3.59,99.32,4.45,16.64,0.18,22.74,5.61,1.97,0.3,0.9,OD,37.0582901,119.476529,7472.47,14.5834153
1687,25.9493184,39490,508.46,25.84,302.52,8.5,320.82,8.5,40.82,1.17,62.44,12.08,7.66,0.11,0.37,OD,35.99058,119.41038,7576.13,14.30019126
1688,0.3898016,121.6,211.51,15.49,93.25,5.98,117.96,6.02,39.53,1.19,43.11,10.15,3.47,0.26,0.65,A2O,35.353196,116.688915,7147.26,15.47196721
1689,10.5704,10383.71,149.22,18.08,67.38,6.94,76.73,3.93,23.8,2.7,31.77,12.86,2.93,0.46,0.3,SBR,39.1362124,141.1499861,8616.19,11.45849727
1690,0.1642756,5.3,84.58,11.46,45.9,6.18,54.75,6.51,8.83,1.06,16.86,6.63,1.39,0.43,0.2,OD,35.157604,116.344322,6970.74,15.9542623
1691,2.2535948,1480.2,194.55,24.4,123.22,8.07,131.64,7.6,29.61,1.07,33.93,7.49,2.2,0.28,0.45,CAS,35.5214799,116.5448,7028.92,15.79530055
1692,7.0740592,5971.14,359.65,29.28,136.07,9.51,130.97,12.73,37.28,2.1,60.84,12.38,6.51,0.24,0.39,A2O,35.3690799,116.56116,7028.92,15.79530055
1693,2.878624,510,175.64,10.73,34.67,2.18,113.93,7.45,11.53,0.59,19.3,7.5,1.78,0.18,0.42,AO,35.40679,116.4461,7028.92,15.79530055
1695,6.3036508,8250,311.57,11.07,95.29,7.22,61.43,5.38,26.51,0.38,35.31,8.52,8.83,0.11,0.44,OD,35.41315,116.67244,7147.26,15.47196721
1696,3.188858,2642,443.65,24.45,198.1,15.29,183.85,16.78,59.91,15.31,67.45,19.04,2.77,0.63,0.42,A2O,35.3843699,116.68713,7147.26,15.47196721
1697,56.90097,16630,232.04,16.32,78.56,5.71,114.23,6.86,35.09,0.41,42.56,11.21,4.33,0.34,0.31,AO,35.36195,116.62137,7147.26,15.47196721
1699,0.4028336,18.2,251.09,29.31,25.78,9.26,61.85,7.43,25.74,2.8,30.01,11.26,2.62,0.28,0.54,A2O,35.8023999,116.09584,7177.01,15.39068306
1700,14.1130768,12280,271.62,22.24,100.48,5.58,194.7,5,19.49,0.44,25.2,10.66,4.4,0.26,0.19,A2O,35.7138675,116.1169328,7028.92,15.79530055
1701,0.2909032,29.2,100.93,12.64,34.4,2.14,42.44,5.25,14.18,2.11,21.54,11.73,2.19,0.16,0.64,OD,35.4746899,117.24542,7494.82,14.52234973
1702,3.848784,5060,155.75,21.35,61.85,6.75,85.27,6.75,39.61,0.28,46.18,10.75,4.4,0.33,0.48,A2O,35.36293,116.57587,7147.26,15.47196721
1703,1.1497844,2444.64,275.34,12.6,158.16,7.5,95.73,8.31,21.71,0.14,24.14,2.95,4.9,0.16,0.66,OD,35.18753,116.38537,6970.74,15.9542623
1704,9.152084,16396.75,247.97,36.17,99.79,10.74,249.97,12.23,34.82,1.17,50.08,10.8,4.69,0.45,0.32,CAS,35.58167,116.95448,7147.26,15.47196721
1705,6.82008,1378.9,127.16,20.26,50.77,1.91,98.73,10.87,17.06,0.63,23.12,10.27,2.31,0.62,0.17,Other,35.652855,116.668541,7147.26,15.47196721
1707,8.37668,11658.72,183.98,23.4,58.36,6.79,256.87,7.94,14.02,0.85,16.13,2.84,0.87,0.04,0.26,A2O,35.704632,116.4851688,7028.92,15.79530055
1708,7.4742864,5027,261.52,41.63,115.3,8.79,99.98,6.94,25.98,3.5,35.45,12.96,2.46,0.4,0.21,OD,35.52253,116.80452,7147.26,15.47196721
1709,10.2461928,10549,223.2,17.23,113.88,6.9,144.61,5.83,18.86,0.57,27.55,6.09,2.2,0.2,0.24,AO,35.5027726,116.7702339,7147.26,15.47196721
1710,11.9379636,15839.5,213.27,15.55,108.62,6.16,138.1,5.66,15.8,1.45,25.37,5.83,2.01,0.22,0.15,A2O,35.5027726,116.7702339,7147.26,15.47196721
1712,0.874592,559.94,202.57,20.01,70.21,8.72,139.57,7.41,23.15,0.53,45,15,1.27,0.24,0.68,A2O,35.126802,116.584188,7017.07,15.8276776
1713,0.5336604,43,155.32,20.05,59.75,4.49,33.36,5.46,17.66,2.78,24.71,11.66,1.34,0.21,0.07,OD,35.3690799,116.56116,7028.92,15.79530055
1714,10.08532,4841.49,117.6,11.67,64.4,7.25,60.9,7.36,19.57,0.18,24.04,8.58,2.6,0.21,0.26,OD,34.78936,117.1416,7017.07,15.8276776
1715,7.7715608,7637,204.12,17.1,61.86,3,69.87,1.19,13.07,0.53,18.73,7.95,1.08,0.21,0.39,AO,25.623343,114.058163,6167.98,18.14759563
1717,0.543,0.3,165.07,28.91,81.83,0.75,43.83,6.25,12.3,2.49,36.96,5.14,2.4,0.33,0.36,CAS,35.75736,116.76862,7400.76,14.77934426
1718,5.3481156,3545.96,278.56,20.42,148.96,5.97,139.85,4.76,56.65,1.02,67.04,11.47,5.45,0.35,0.45,AO,36.18926,116.76658,7400.76,14.77934426
1719,2.9993148,1379.63,171.18,13.92,75.84,6.46,109.52,6.63,17.42,1.61,20.57,10.86,1.78,0.54,0.22,OD,35.954074,117.089109,7400.76,14.77934426
1720,3.310852,214.1,90.79,23.02,29.56,6.33,77.28,6.44,19.65,2.31,23.37,13.03,2.24,0.57,0.33,OD,35.920226,117.095899,7400.76,14.77934426
1721,0.141904,19.61,223.49,23.72,117.78,9.5,177.84,4.66,32.93,1.45,42.33,10.83,8.32,0.38,0.22,CAS,35.873917,116.861653,7400.76,14.77934426
1722,4.59378,8179.62,510.16,22.64,229.08,3.57,218.42,8.21,41.08,1.1,81.36,9.04,14.3,0.2,0.49,AO,36.171085,117.196564,7638.41,14.13002732
1723,30.02428,46051,322.6,23.6,98.91,4.56,247.06,4.91,40.06,1.45,54.82,12.79,6.39,0.31,0.3,A2O,36.16439,117.11446,7400.76,14.77934426
1724,9.3666776,12693.32,310.62,24.38,101.79,3.63,180.65,6.12,31.69,1.2,43.17,12.53,3.21,0.19,0.37,A2O,36.16193,117.1312,7400.76,14.77934426
1726,10.3769472,9999.16,345.17,34.75,111.48,6.17,129.41,7.09,26.83,0.72,34.07,9.92,2.24,0.2,0.3,Other,36.18926,116.76658,7400.76,14.77934426
1727,8.181924,6733,138.35,19.95,33.86,2.97,123.61,7.15,33.82,3.11,38.49,10.77,3.02,0.25,0.2,A2O,35.9046952,117.7707047,7638.41,14.13002732
1728,9.8289516,11129,181.84,31.04,41.09,4.13,143.62,7.87,23.59,2.65,32.7,10.17,1.7,0.25,0.28,A2O,35.92401,117.67174,7638.41,14.13002732
1730,1.2308,863,303.98,36.29,87.59,8.19,85.44,9.12,31.97,3.44,47.41,11.66,4.51,0.36,0.4,CAS,37.35548,122.555092,7760.76,13.7957377
1731,30.2350364,50112.66,323.22,16.83,154.11,2.15,211.83,4.24,36.18,0.46,44.05,8.59,4.92,0.17,0.51,A2O,37.43007,122.2494,7760.76,13.7957377
1733,1.7376,1741.32,178.71,11.19,74.9,1.54,195.17,5.88,19.89,0.21,28.53,8.68,4.13,0.16,0.46,A2O,36.88734,122.42567,7701.63,13.95729508
1734,7.24,5505.2,249.43,25.24,121.47,8.04,207.5,8.3,26.58,1.99,30.14,11.08,2.19,0.17,0.28,OD,37.11457,122.43009,7701.63,13.95729508
1735,8.08889,9188.82,209.95,26.43,85.61,3.63,145.46,6.33,28.87,0.62,44.25,7.06,2.92,0.27,0.44,A2O,37.1384049,122.440982,7701.63,13.95729508
1736,7.964,3846.5,244.75,21.05,119.99,7.37,188.95,7.39,25.29,1.84,38.92,12.75,2.76,0.21,0.33,AO,36.9154142,122.4119541,7701.63,13.95729508
1737,5.068,2186.61,109.03,9.89,31.72,3.45,30.83,3.98,16.57,0.23,21.39,7.41,1.68,0.34,0.25,SBR,36.985601,122.369862,7701.63,13.95729508
1738,5.1945552,3012.18,280.02,18.89,135.83,2.15,135.19,4.94,21.31,0.31,36.49,6.83,20.83,0.25,0.12,CAS,36.911175,121.517534,7938.06,13.31131148
1739,6.3786572,9552.63,350.07,25.65,112.76,7.62,129.87,7.69,24.86,1.37,39.67,8.97,2.05,0.21,0.33,A2O,36.9156391,121.5413153,7938.06,13.31131148
1740,7.9278,3000.2,131.62,23.08,66.42,8.21,118.8,8.76,17.07,1.65,27.58,6.87,2.56,0.38,0.16,CAS,36.845756,121.656686,7779.6,13.7442623
1741,5.2697064,8778.11,594.56,41.41,288.68,9.07,254.5,8.49,36.4,1.72,46.66,10.26,6.41,0.23,0.57,OD,37.22633,122.07267,7779.6,13.7442623
1742,16.8090356,6780.47,174.74,17.39,72.43,5,113.65,4.91,18.3,0.5,21.4,8.8,1.97,0.15,0.21,OD,37.22633,122.07267,7779.6,13.7442623
1743,1.6388464,196.14,99.79,9.3,52.77,3.81,86.23,3.4,16.66,1.05,17.75,12.46,1.33,0.24,0.2,OD,37.40681,122.24529,7760.76,13.7957377
1744,18.9512068,30906,309.26,30.03,103.05,4.97,249.49,6.66,36.48,1.45,46.03,10.67,4.93,0.29,0.45,A2O,37.16351,121.99703,7779.6,13.7442623
1745,0.975228,829.94,250.9,16.47,97.59,3.39,96.12,4.05,20.66,0.34,24.93,2.19,2.41,0.05,0.51,OD,36.91266,121.76624,7779.6,13.7442623
1746,16.5499884,6496.3,122.25,12.69,44.68,4.95,90.17,4.13,15.38,0.28,19.72,8.14,2.13,0.24,0.17,A2O,35.6249899,118.82268,7568.04,14.32229508
1747,2.1502076,1204.7,224.69,17.53,157.07,6.66,212.22,7.25,39.11,1.14,48.84,12.27,4.17,0.28,0.29,OD,35.645919,118.934314,7568.04,14.32229508
1748,19.2922108,7524,212,28.44,87.14,8.41,64.73,6.95,19.42,4.65,27.84,12.73,3.04,0.59,0.19,Other,35.569507,118.814236,7568.04,14.32229508
1750,2.34576,4187.59,140.2,22.71,50.77,2.31,79.11,6.03,18.26,1.72,23.09,9.03,2.24,0.2,0.35,OD,35.44127,119.51913,7477.88,14.56863388
1751,13.756,13495.46,414.62,54.68,224.95,15.54,267.56,11.81,12.68,3.28,23.64,9.48,2.57,0.3,0.5,A2O,35.393821,119.519536,7477.88,14.56863388
1752,9.31064,15857,442.99,24.71,138.25,6.71,215,7.72,28.83,0.46,34.63,11.35,3.43,0.16,0.14,SBR,35.411232,119.483579,7477.88,14.56863388
1753,9.13507,7423.06,205.9,15.71,88.68,5.55,57.5,4.73,31.28,0.45,42.03,8.61,3.4,0.27,0.31,A2O,35.36611,119.5053,7477.88,14.56863388
1754,2.6189976,3643.48,224.89,17.92,114.57,5.56,67.14,6.05,27.94,0.21,36.6,8.39,3.71,0.07,0.46,A2O,35.39334,119.43782,7477.88,14.56863388
1757,1.448,1048,295,22.09,111.52,2.83,259.03,3.98,30.6,0.38,42.98,12.62,4.42,0.75,0.25,A2O,35.20339,118.13474,7315.06,15.01349727
1758,8.1158228,2380.7,298.96,27.54,106.29,5.88,109.49,5.48,34.05,2.19,37,12.76,3.67,0.26,0.31,A2O,35.55599,118.45163,7568.04,14.32229508
1759,3.0264648,800,107.6,17.9,62.97,7.03,180.99,19.93,28.85,0.3,36.25,10.09,3.41,0.31,0.22,A2O,34.901564,118.557078,7375.84,14.84743169
1761,3.258,780.1,283.93,16.52,102.89,7.85,109.33,7.83,40.44,0.95,50.73,10.85,3.06,0.26,0.47,OD,34.8572858,118.070709,7315.06,15.01349727
1762,9.27444,6370.1,284.3,39.09,114.22,8.59,113.59,7.33,28.62,1.93,31.59,8.58,4.2,0.42,0.32,CAS,34.86051,118.07863,7315.06,15.01349727
1763,11.5766152,2473,218.08,17.7,105.64,5.16,149.83,5.1,15.35,0.9,21.88,5.79,3.11,0.22,0.55,CAS,34.974274,118.226996,7315.06,15.01349727
1764,7.2851052,6035,287.41,17.82,141.19,7.42,147.7,10.97,31.97,1.28,40,12.45,7.19,0.37,0.23,Other,35.062417,118.383053,7315.06,15.01349727
1765,0.41268,21.39,255.16,27.24,69.4,18.34,118.26,18.48,25.07,2.19,33.92,12.1,4.73,1.54,0.22,CAS,35.11189,118.30304,7315.06,15.01349727
1766,15.3419944,3052.4,318.46,12.51,122.82,2.37,213.08,7.35,24.52,0.56,30.66,10.92,3.91,0.31,0.24,A2O,34.9702399,118.27006,7315.06,15.01349727
1767,16.0721484,8398.58,235.57,15.87,95.09,2.77,120.41,7,34.25,0.66,40.55,8.6,4.62,0.28,0.25,A2O,34.933029,118.467239,7375.84,14.84743169
1768,3.6220272,4182.9,161.59,16.59,64.06,7.74,116.09,7.07,30.5,0.6,38.66,7.83,4.04,0.2,0.59,CAS,35.15357,118.35324,7315.06,15.01349727
1769,2.3362032,1391,229.83,23.11,100.61,5.58,185.4,6.84,15.46,1.32,25.08,9.6,2.28,0.22,0.35,AO,35.199093,118.80043,7375.84,14.84743169
1771,21.13718,17898.65,384.7,43.87,141.83,5.96,158.7,5.44,30,0.7,43.46,11.38,3.11,0.04,0.4,A2O,35.724541,118.622638,7568.04,14.32229508
1772,22.6750284,21163.53,338.13,33.53,151.19,7.46,238.6,7.79,27.41,1.04,36.87,11.6,3.76,0.33,0.25,A2O,35.76685,118.60763,7801.94,13.68322404
1773,26.8054484,4501.11,164.42,19.6,65.29,7.48,104.5,3.59,11.17,1.55,21.33,7.15,2.06,0.22,0.16,OD,34.970296,118.361319,7315.06,15.01349727
1774,8.035314,8455.7,135.15,16.94,60.68,4.42,130.5,5.63,29.71,0.17,33.09,12.75,2.99,0.27,0.31,SBR,34.921573,118.644928,7375.84,14.84743169
1775,13.66188,5701.97,325.97,18.2,118.92,10.96,114.24,7.49,20.02,1.84,31.99,8.79,4.17,0.21,0.28,CAS,35.68539,117.980803,7565.55,14.32909836
1776,0.0819568,36.9,97.63,19.69,42.45,5.62,91.77,4.67,21.18,3.51,32.92,10.16,0.85,0.22,0.15,OD,35.5565799,118.1554,7565.55,14.32909836
1777,7.24,1433.6,169.61,11.72,87.24,5.84,110.32,6.52,30.09,0.47,33.07,10.46,3.11,0.28,0.19,CAS,35.341738,117.863629,7565.55,14.32909836
1778,15.204,10932.55,174.44,13.07,66.52,3.27,93.82,4.84,16.54,0.37,24.36,9.57,2.18,0.21,0.26,A2O,35.50521,117.64872,7494.82,14.52234973
1779,4.0397752,70.89,119.18,16.68,51.13,9.99,82.96,5.2,13.86,2.97,35.54,6.68,1.4,0.16,0.1,OD,34.6018,118.2993,7131.26,15.51568306
1780,10.5111768,5396,175.3,16.03,78.42,5.83,124.56,7.22,15.62,0.78,20.11,9.19,1.98,0.37,0.17,OD,34.945395,118.303509,7315.06,15.01349727
1781,3.3967184,5536.32,366.64,27.99,150.44,6.33,250.04,7.08,31.73,0.34,51.34,10,4.18,0.2,0.4,A2O,35.52646,118.51244,7568.04,14.32229508
1782,5.3057616,3644.94,334.28,27.24,125.08,7.86,176.61,7.91,49.01,0.39,54.57,10.92,5.77,0.34,0.56,CAS,37.4354999,116.35927,7411.1,14.7510929
1783,6.2796864,2262.3,106.11,15.31,35.33,2.99,101.65,1.1,14.24,0.96,16.77,4.55,1.58,0.19,0.26,CAS,37.45047,116.37873,7411.1,14.7510929
