Unnamed: 0,Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,Flow based EUI (kWh/m^3),Pollutant removal based EUI (kWh/kg COD removed),Treatment process,Latitude,Longitude,Annual HDD,annual_hdd,avg_temp
1246,86,1.3995644,1367.7,142.75,6.94,67.47,1.36,80.07,0.1,7.69,0.71,28.73,5.33,2.59,0.05,0.27,1.988071571,CAS,39.29507,117.00209,7996.75,7996.749999999999,13.150956284153006
1247,96,0.5686296,9.1,56.5,14.38,18.38,3.96,21.1,6.41,7.29,2.17,16.89,8.83,0.81,0.27,0.18,4.273504274,CAS,39.241398,117.427414,7835.25,7835.249999999999,13.59221311
1248,101,2.3328728,43,160.7,13.92,44.63,6.64,22.61,4.7,15.54,0.62,20.12,7.09,2.07,0.26,0.55,3.74710451,CAS,39.512826,117.440606,8049.47,8049.469999999999,13.00691256830601
1249,105,4.0544,1191.7,66.54,9.73,22.62,3.23,64.83,4.18,7.21,0.6,20.65,8.44,1,0.36,0.13,2.288329519,CAS,38.79998,117.46149,7835.25,7835.249999999999,13.59221311
1250,106,6.2439208,1452.6,66.98,13.18,22.32,1.62,79.96,7.98,17.25,0.46,26.86,10.4,1.7,0.1,0.33,6.133828996,CAS,38.702719,115.47976,7509.2,7509.200000000001,14.483060109289616
1251,110,6.6065,7439.3,347.48,28.53,100.54,7.14,105.34,7.42,25.49,0.87,45.45,8.7,4.52,0.2,0.55,1.724408214,CAS,39.2315499,115.77731,7616.84,7616.84,14.18896174863388
1252,119,7.952416,8932.44,203.13,17.45,32.91,4.06,159.95,6.25,25.69,0.54,30.43,9.32,5.86,0.14,0.47,2.531236536,CAS,39.0017,115.73074,7616.84,7616.84,14.18896174863388
1253,132,6.0092,12120.35,570.83,37.39,351.76,13.52,232.27,15.41,44.9,3.68,62.94,25.02,6.94,1.44,0.47,0.881073785,CAS,40.76487,118.17178,9722.95,9722.95,8.434562841530056
1254,140,5.2061392,2660.56,241.87,19.32,89.86,4.6,241.18,4.57,40.59,1.59,42.03,11.1,7.07,0.11,0.46,2.066951247,CAS,38.6992,116.63643,7744.55,7744.549999999999,13.840027322404374
1255,141,4.7136744,4939.66,214.23,12.11,81.85,2.11,136.44,3.25,13.68,1.44,22.47,7.34,2.71,0.1,0.48,2.374826836,CAS,36.292649,115.154089,7054.92,7054.92,15.726475409836064
1256,148,3.5608492,7073.15,250.9,15.65,104.03,4.78,300.35,4.46,49.19,0.48,57.52,10.35,5.02,0.12,0.4,1.70031881,CAS,38.73889,115.013532,7569.12,7569.12,14.319344262295084
1257,168,0.9084028,608.11,157.54,12.05,55,4.52,180,4.73,19.93,0.31,28.48,9.02,2.56,0.22,0.35,2.405663619,CAS,38.4384799,114.55294,7604.3,7604.3,14.223224043715849
1258,175,1.2339856,1920,303.62,28.64,276,13.15,290.16,14.02,66.41,2.93,74.85,11.93,5.88,0.43,0.57,2.072878027,CAS,38.531078,116.401606,7666.02,7666.019999999999,14.054590163934424
1259,176,4.6663972,5794.87,119.99,8.82,63.14,2.32,197.33,5.67,15.17,0.42,21.49,9.59,2.44,0.28,0.25,2.248808132,CAS,37.848537,115.968953,7535.62,7535.620000000001,14.410874316939893
1260,177,4.1494612,750,140.48,18.27,59.22,6.84,93.99,12.16,12.41,1.97,15.65,9.11,1.36,0.63,0.23,1.882006382,CAS,37.5508499,115.57938,7334.99,7334.990000000002,14.960027322404372
1261,180,1.971452,713.9,176.22,16.78,51.15,4.5,51.57,6.67,12.66,1.26,18.96,4.66,2.65,0.28,0.15,0.940792775,CAS,37.5508499,115.57938,7334.99,7334.990000000002,14.960027322404372
1262,197,29.94464,20307.75,245.86,15.19,95.33,3.28,134.22,3.73,26.82,0.59,36.11,9.39,3.03,0.15,0.37,1.604023063,CAS,39.47808,116.73916,7996.75,7996.749999999999,13.150956284153006
1263,198,2.0838168,677.1,72.26,9.35,26.86,3.09,66.52,4.68,8.86,0.56,23.75,10.34,1.19,0.36,0.21,3.338102051,CAS,39.54294326,116.6597565,7996.75,7996.749999999999,13.150956284153006
1264,201,0.97016,265.1,235.76,13.5,152.53,23.73,246.96,17.95,21.76,1.27,22.33,9.54,13.65,0.99,0.36,1.619724647,CAS,38.633193,115.700896,7509.2,7509.200000000001,14.483060109289616
1265,213,10.83466,3030.8,201.93,20.64,97.31,10.18,115.38,9.82,23.21,3.05,33.97,12.96,2.95,0.87,0.23,1.268685531,CAS,40.98746,117.490839,9694.05,9694.05,8.513524590163934
1266,215,6.6608,10031,260.12,19.6,121.43,6.35,176.86,5.54,21.28,1.89,26.03,6.19,2.5,0.31,0.25,1.039414602,CAS,37.3579499,115.40866,7334.99,7334.990000000002,14.960027322404372
1267,227,4.3510952,1355.3,298.4,23.75,122.66,5.78,127.93,3.77,30.09,1.41,37.17,5.54,5.13,0.28,0.6,2.18459858,CAS,36.875953,115.43127,7275.65,7275.65,15.121338797814207
1268,241,8.31152,16583,178.48,10.5,92,8.23,182.29,8.17,32.07,0.41,41.91,5.07,4.06,0.17,0.29,1.726396,CAS,38.03673,114.38266,7415.32,7415.319999999999,14.739562841530056
1269,249,2.0524676,460,300.4,31.46,120.16,12.58,308.02,7.9,29.85,2.77,51.17,12.74,4.76,0.38,0.46,1.710418681,CAS,39.4769653,118.1379114,8167.19,8167.19,12.685273224043716
1270,258,3.276824,3030,437.25,37.61,141.45,13.53,102.02,12.84,49.48,7.35,65.59,14,5.16,0.54,0.64,1.601441297,CAS,36.32684,115.00104,7054.92,7054.92,15.726475409836064
1271,261,2.9906992,441.22,105.55,18.17,38.7,5.99,54.75,7.16,22.07,0.65,26.95,10.11,2.41,0.23,0.35,4.005493248,CAS,37.6276999,116.39154,7411.1,7411.1,14.751092896174862
1272,265,6.9997768,4383.85,249.63,14.01,124.3,3.59,142.36,5.15,24.65,0.69,38.82,9.13,4.54,0.17,0.26,1.103471692,CAS,39.74754,116.995949,7996.75,7996.749999999999,13.150956284153006
1273,267,3.67792,1914,171.81,17.35,155.75,7.87,142.48,7.04,17.53,0.42,23.59,5.84,2.67,0.28,0.29,1.87750874,CAS,37.518052,115.234364,7235.69,7235.69,15.230355191256832
1274,273,1.004188,79.5,101.33,10.84,40.49,4.11,46.43,1.84,19.32,1.37,35.4,9.77,1.92,0.39,0.44,4.862415737,CAS,37.107668,114.567696,7236.75,7236.75,15.229562841530056
1275,275,2.1435468,1330,183.3,15.59,91.33,7.89,94.01,12.89,21.91,2.64,27.34,9.03,3.79,0.44,0.3,1.788802099,CAS,37.0746299,115.14261,7140.15,7140.15,15.492158469945355
1276,279,5.8522368,5491.9,271.2,23.06,135.81,7.77,153.48,5.66,30.32,1.26,36.45,10.93,4.3,0.28,0.3,1.208994922,CAS,39.31813,115.50409,8188.24,8188.24,12.627759562841533
1277,284,4.1739324,640.07,144.05,29.81,67.37,7.12,64.84,7.06,10.06,1.64,20.1,7.79,1.74,0.44,0.27,2.363445378,CAS,37.6657899,114.38592,7542,7541.999999999999,14.39344262295082
1278,298,3.5900264,903.87,675.16,36.14,224.28,10.52,356.62,9.73,71.66,2.11,81.97,9.82,8.76,0.49,0.59,0.923288786,CAS,39.9354499,119.59964,8800.65,8800.650000000001,10.954508196721312
1279,299,9.243308,10476,315.43,22.02,130.85,8.45,149.49,7.96,32.15,0.98,39.55,7.79,4.08,0.23,0.2,0.681640026,CAS,39.11267,116.39011,7781.5,7781.5,13.739071038251366
1280,301,13.43925,6277.98,220.53,25,64.54,5.1,86.15,5.89,35.57,0.58,42.7,11.11,2.85,0.17,0.68,3.477727203,CAS,43.674388,124.53062,10294.08,10294.08,6.874098360655738
1281,305,19.2601376,8011.48,264.12,16.8,119.21,4.12,257.87,5.1,20.07,1.32,35.97,6.32,5.48,0.22,0.32,1.29387029,CAS,40.182871,117.914364,8443.53,8443.53,11.930245901639346
1282,330,0.3906704,104,242.67,19.13,131.73,5.52,148.93,4.44,24.62,0.66,29.65,9.63,1.81,0.61,0.4,1.789388924,CAS,36.88552,111.82849,8693.72,8693.720000000001,11.246666666666668
1283,348,4.942024,4478.7,255.13,16.45,78.21,1.94,132.96,3.42,49.45,0.78,54.63,11.84,4.2,0.18,0.41,1.71778113,CAS,35.789355,112.928063,9019.4,9019.4,10.356830601092897
1284,358,16.801868,33834.3,442.1,41.07,204.61,6.01,204.93,8,52.39,1.96,65.83,12.17,6.74,0.38,0.51,1.271725307,CAS,37.7159199,112.59328,8446.57,8446.57,11.92193989071038
1285,366,1.79552,711,146.05,18.59,74.53,6.88,30.21,6.27,41.02,0.1,53.85,7.65,3.83,0.07,0.5,3.92279931,CAS,37.6128199,113.70718,8961.58,8961.580000000002,10.514808743169398
1286,367,1.7555552,782.9,168.94,18.79,91.8,6,137.78,7.07,15.14,1.22,25.25,8.72,3.32,0.19,0.3,1.998001998,CAS,35.88346,111.42628,8013.29,8013.29,13.105765027322404
1287,372,14.0818,18780.98,382.95,9.52,189.96,7.51,268.04,1.43,23.85,0.29,39.89,4.51,4.73,0.04,0.46,1.231823903,CAS,37.85977,113.62572,8393.52,8393.52,12.066885245901638
1288,382,2.38196,162.6,82.71,11.91,39.89,3.89,91.99,6.07,11.73,0.43,18.08,6.91,1.61,0.24,0.18,2.542372881,CAS,37.435845,111.125889,9285.84,9285.84,9.628852459016397
1289,387,4.0456396,8467.8,658.15,12.58,172.14,1.98,294.22,3.62,51.02,0.77,86.34,10.58,13.4,0.69,0.68,1.053332714,CAS,38.833507,105.668991,9277.59,9277.59,9.651393443
1290,396,11.30164,2549.6,120.56,22.04,54,5.23,69.8,3.36,16.28,0.4,26.27,9.16,0.85,0.27,0.25,2.537555826,CAS,40.550787,110.039139,9542.68,9542.68,8.927103825136612
1291,413,47.4938932,79791.84,281.23,12.31,106.4,4.67,163.14,5.87,29.12,0.42,37.75,12.5,4.36,0.24,0.34,1.264316525,CAS,40.7531899,111.67543,10775.01,10775.010000000002,5.560081967213115
1292,454,102.9707552,28366,188.37,33.98,65.55,6.6,125.46,7.42,22.84,1.66,29.5,12.04,3.53,0.34,0.24,1.554504825,CAS,41.8295,123.37193,9673.74,9673.74,8.569016393442624
1293,455,53.512288,36069.33,161.46,16.76,50.13,4.25,79.27,4.83,23.41,1,28.93,9.03,3.34,0.3,0.29,2.00414651,CAS,41.76057,123.37379,9673.74,9673.74,8.569016393442624
1294,459,5.702224,408,146.05,22.68,46.86,6.18,118.11,7.84,30.4,2.71,39.19,11.99,2.14,0.4,0.29,2.350652509,CAS,42.504199,123.422911,9869.63,9869.63,8.033797814207649
1295,471,41.2896476,51224.56,309.91,32.78,71.33,6.57,104.71,5.8,35.11,1.43,51.64,9.86,7.55,0.17,0.46,1.659870819,CAS,41.72719,123.18469,9484.72,9484.72,9.085464480874316
1296,472,38.0372224,47746.75,175.65,21.68,71.48,1.59,152.22,4.87,26.86,1.43,33.1,10.7,3.27,0.25,0.39,2.532960966,CAS,41.75981,123.23486,9673.74,9673.74,8.569016393442624
1297,477,14.2219664,10081.97,194.95,34.57,17.41,2.82,85.07,2.27,4.81,0.3,22.33,7.25,1.65,0.29,0.33,2.057613169,CAS,38.96859,121.84509,8277.14,8277.14,12.384863387978143
1298,483,31.7520336,38930.04,280.61,21.52,161.13,6.58,269.61,6.82,23.53,2.33,35.74,13.7,6.31,0.27,0.39,1.50526844,CAS,38.9443,121.58609,8277.14,8277.14,12.384863387978143
1299,490,8.4811532,6063.49,290.4,27.8,126.86,5.17,157.42,6.25,29.64,0.78,33.87,12.54,3.65,0.16,0.42,1.599390708,CAS,38.792706,121.189795,8314.29,8314.289999999999,12.283360655737704
1300,511,6.1455292,4364.19,233.95,29.22,83.78,6.99,72.67,7.09,38.09,1.97,50.01,13.79,12.65,0.32,0.3,1.4653446,CAS,39.6598868,122.961772,8472.55,8472.55,11.850956284153003
1301,512,0.1086,2.7,200,60,120,20,150,20,25,8,35,20,2.5,1,0.06,0.428571429,CAS,39.831493,123.259893,9378.5,9378.5,9.37568306
1302,514,23.6149252,27397.3,244.01,21.67,100.61,1.78,170.83,6.05,29.04,1.76,38.55,11.76,2.96,0.21,0.36,1.619141855,CAS,41.0646199,122.95412,9737.61,9737.61,8.394508196721313
1303,535,5.352532,5595,123.64,12.35,76.39,2.38,132.58,4.24,16.7,4.55,33.55,10.48,1.03,0.27,0.33,2.965225986,CAS,40.4447291,124.0671822,9745.44,9745.44,8.373114754
1304,540,8.0985192,4119.5,283.56,33.4,74.18,3.96,208.16,7.3,19.27,2.16,36.88,12.17,1.01,0.18,0.23,0.919411577,CAS,40.85575,121.02986,9076.34,9076.34,10.201256830601093
1305,571,7.8593096,3800,334.55,17,142.35,2.39,144.96,5.6,10.94,0.29,18.34,6.02,2.25,0.22,0.25,0.787277594,CAS,42.54561,124.102873,10160.6,10160.6,7.238797814
1306,575,26.543288,42138,177.43,14.89,70.41,3.39,169.85,4.53,22.71,2.7,34.09,12.79,2.18,0.19,0.39,2.399409376,CAS,41.5656999,120.45372,9463.75,9463.75,9.142759563
1307,577,9.4950428,17070,186.07,11.81,55.85,1.48,214.11,8.29,27.1,0.69,36.76,11.54,2.72,0.33,0.37,2.123264088,CAS,41.6054433,120.4231961,9463.75,9463.75,9.142759563
1308,587,0.7447064,145.86,141.58,15.98,49.62,8.38,79.92,3.67,25.36,1.61,34.44,9.04,3.2,0.28,0.33,2.627388535,CAS,40.7354499,120.89393,8817.74,8817.74,10.907814207650272
1309,591,13.092092,3540,137.79,19.93,45.89,3.84,107.64,6.55,21.09,0.71,32.19,9.77,3.07,0.29,0.24,2.036314271,CAS,40.85558,120.94829,9076.34,9076.34,10.201256830601093
1310,622,3.982,3124,284.6,20.18,136.4,6.95,198.72,8,38.19,2.25,43.45,10.97,4.07,0.36,0.32,1.2101959,CAS,43.34281,125.32092,10473.61,10473.61,6.383579234972677
1311,633,4.49604,1886.78,108.17,21.07,91.25,13.96,120.15,5,12.16,2.53,22.17,4.62,2.86,0.35,0.26,2.985074627,CAS,42.04249,126.5739,11041.54,11041.54,4.831857923497268
1312,634,3.077,1712.9,121,16,58.85,4.22,111.34,8.87,11.2,0.46,15.26,4.55,1.73,0.38,0.24,2.285714286,CAS,45.010864,126.068461,10872.12,10872.12,5.294754098360656
1313,638,4.27884,1803,303.13,18.63,129.06,6.74,196.24,7.41,34.6,2.95,40.21,9.88,3.75,0.32,0.6,2.108963093,CAS,44.275866,123.975992,10500.46,10500.46,6.310218579234973
1314,643,5.56756,1008.54,153.18,22.8,51.62,4.34,69.24,9.11,13.13,5.71,18.53,8.33,2.31,0.56,0.2,1.533977604,CAS,42.56782,129.0132099,11061.62,11061.62,4.776994535519125
1315,646,4.51052,2998.2,64.29,17.03,36.18,4.33,45.81,12.32,10.23,0.52,14.02,7.83,1.04,0.59,0.61,12.9073212,CAS,42.9680499,129.8439,10525.51,10525.51,6.241775956284154
1316,650,11.75776,12781.27,240.19,14.96,117.45,3.34,109.63,3.48,39.74,0.37,43.73,10.11,5.76,0.18,0.6,2.663943524,CAS,43.46209,124.74417,10387.17,10387.17,6.619754098360656
1317,652,2.69328,275.49,151.38,12.7,53.55,5.17,40.05,8.31,11.52,1.72,21.85,12.16,1.43,0.32,0.28,2.019036631,CAS,43.46209,124.74417,10387.17,10387.17,6.619754098360656
1318,653,8.8296868,10530,223.05,27.02,111.33,5.36,185.21,14.68,31.66,0.51,41.76,14.07,3.37,0.43,0.27,1.377340203,CAS,46.416698,125.341993,11284.3,11284.3,4.168579234972678
1319,655,1.2665656,1311.59,254.75,26.74,109.82,10.13,114.65,7.59,28.05,1.43,34.7,10.69,3.63,0.28,0.39,1.710451296,CAS,46.08451,127.40628,11341.56,11341.56,4.012131147540983
1320,659,0.77468,173.57,85.13,17.96,32.58,2.79,101.83,3.78,11.32,0.73,23.82,4.04,1.97,0.22,0.41,6.103915438,CAS,45.78888,127.15348,11236.35,11236.35,4.299590163934426
1321,662,22.19784,14283.24,234.38,10.66,122.41,2,222.49,7.12,20.33,0.48,32.58,7.77,3.56,0.15,0.28,1.251564456,CAS,46.5618199,125.13415,11134.05,11134.05,4.579098360655737
1322,667,3.82996,3793.31,158.59,13.55,67.44,1.59,153.88,5.77,15.13,0.14,22.31,5.81,2.5,0.11,0.41,2.826806398,CAS,45.75647,126.81251,11236.35,11236.35,4.299590163934426
1323,668,19.7103208,15070.32,435.41,26.88,186.46,4.01,561.35,2.9,21.67,0.37,42.4,8.3,10.75,0.19,0.44,1.077032286,CAS,45.76176,126.64585,11236.35,11236.35,4.299590163934426
1324,669,51.4849432,25132.89,277.6,12.66,90.48,1.89,375.12,4.1,9.97,0.22,16.23,6.75,6.14,0.22,0.24,0.905865479,CAS,45.74183,126.57501,11176.45,11176.45,4.463251366120219
1325,678,10.116452,12516.46,381.37,23.46,121.33,3.92,207.03,6.2,33.52,0.86,39.59,10.63,8.24,0.22,0.38,1.061719427,CAS,44.57088,129.39874,11456.64,11456.64,3.6977049180327866
1326,681,6.2491336,1668.35,407.62,33.03,152.91,10.25,203.89,11.81,51.22,1.43,57.71,10.48,4.69,0.38,0.41,1.094530019,CAS,50.24346,127.50894,12373.76,12373.76,1.1919125683060103
1327,685,0.872058,162,496.21,30.12,84.45,7.39,235.32,6.66,12.54,0.68,15.12,3.69,1.96,0.13,0.51,1.094209273,CAS,51.72828,126.66109,12799.36,12799.36,0.029071038
1328,686,3.270308,2593.7,198.9,17.89,105.28,6.59,114.44,10.11,20.74,1.01,25.57,7.95,2.47,0.43,0.27,1.491630297,CAS,46.527847,130.418268,11825.65,11825.65,2.6894808743169394
1329,692,9.127468,8028.24,462.37,22.84,152.6,5.21,259.43,7.12,32.74,0.98,49.6,9.68,8,0.17,0.33,0.750801993,CAS,46.8204281,130.2994313,11942.4,11942.4,2.370491803278689
1330,696,3.61276,4009.64,129.6,28.11,54.34,6.81,33.07,6.72,20.12,1.09,35.06,7.65,4.33,0.38,0.38,3.744211252,CAS,45.55992,131.91085,11391.4,11391.4,3.875956284153006
1331,703,6.448668,5059,279.18,29.36,157.38,7.68,147.51,7.98,37.23,0.74,42.69,16.43,6.78,2.09,0.42,1.681210472,CAS,46.6896599,126.11387,11414.16,11414.16,3.8137704918032784
1332,709,2.400422,2052.3,141.63,22.07,76.09,8.48,142.1,12.95,30.59,0.89,52.87,14.58,3.54,0.46,0.25,2.091000335,CAS,47.2870404,131.8651307,12033.99,12033.990000000002,2.120245901639344
1333,714,2.4783968,1431.42,109.08,9.51,48.91,2.85,131.54,5.46,17.86,0.53,22.53,9.63,1.41,0.17,0.59,5.925479562,CAS,46.39922,123.41932,10927.72,10927.72,5.142841530054645
1334,715,7.90608,466,134.02,26.43,83.71,8.45,110.26,4.67,26.75,1.75,33.73,9.91,3.35,0.34,0.25,2.323636026,CAS,46.992119,127.99956,12030.6,12030.6,2.1295081967213103
1335,723,13.6270556,4674.08,168.79,14.24,67.97,2.67,117.33,2.88,19.6,0.46,30.18,10.64,3.39,0.34,0.33,2.135231317,CAS,46.0512099,125.9625,11145.11,11145.11,4.548879781420765
1336,724,5.4790872,4884,198.43,36.71,112.56,20.39,131.46,14.75,39.01,3.21,45.91,13.23,3.8,0.64,0.35,2.164234479,CAS,46.0512099,125.9625,11145.11,11145.11,4.548879781420765
1337,727,2.7874,3028.1,537.11,35.21,121.23,8.8,170.86,9.04,40.77,0.95,61.98,8.26,9.25,0.44,0.39,0.777047221,CAS,46.804969,126.387536,11661.98,11661.98,3.1366666666666667
1338,728,1.7889316,967.2,268.25,21.65,190,7.31,221.61,6.07,29.2,0.71,30.39,9.97,2.66,0.21,0.35,1.419302514,CAS,46.7306799,129.90495,11750.07,11750.07,2.895983606557378
1339,732,17.9858252,3545.3,115.91,31.24,55.18,7.45,63.06,6.66,25.75,3.24,32.41,7.23,4.29,0.19,0.22,2.598322901,CAS,31.92337,118.68603,6726.26,6726.26,16.62224043715847
1340,776,9.826852,4012,332.55,22.86,189.32,6.8,125.39,12.07,20.34,3.88,32.23,10.4,2.13,0.57,0.2,0.645807097,CAS,31.67813,120.2258,6425.5,6425.5,17.443989071038253
1341,808,3.50959,1492.4,237.87,27.33,63.51,7.95,57.23,6.01,40.34,2.03,48.94,12.57,6.84,0.33,0.38,1.804882683,CAS,34.263932,117.364734,7016.53,7016.53,15.829153005464482
1342,816,4.21368,2760,248.57,23.27,212.43,7.85,179.61,8.11,39.82,2.76,56.17,11.39,5.68,0.29,0.68,3.018197958,CAS,34.254886,117.273546,7016.53,7016.53,15.829153005464482
1343,826,2.3745752,1600,145.39,23.83,71.97,9.33,69.81,9.38,13.73,3.53,22.65,9.23,5.18,0.44,0.23,1.89206976,CAS,31.7236684,119.8909273,6425.5,6425.5,17.443989071038253
1344,831,2.133628,5488,345.27,20.21,163.43,6.57,111.09,7.03,35.56,1.04,41.02,10.72,3.94,0.39,0.62,1.907340183,CAS,31.50769,120.09591,6425.5,6425.5,17.443989071038253
1345,840,1.6139408,1414.49,347.42,26.8,172.16,9.99,312.4,3.67,36.65,2.53,88.03,8.93,6.51,0.29,0.55,1.715426361,CAS,31.64702,120.9337,6504.77,6504.769999999999,17.227404371584697
1346,863,5.630186,4067.91,140.04,19.56,64.51,2.24,92.69,6.41,17.48,0.58,19.95,9.42,3.14,0.23,0.44,3.652058433,CAS,31.45207,120.65188,6504.77,6504.769999999999,17.227404371584697
1347,866,7.117282,10076.08,410.98,30.87,117.02,2.16,202.54,6.47,26.62,0.88,36.18,5.53,5.03,0.16,0.28,0.736628871,CAS,31.39978,120.51597,6504.77,6504.769999999999,17.227404371584697
1348,868,8.457768,10011.91,257.57,19.17,76.52,2.05,131.47,6.04,26.56,0.31,34.45,7.43,4.44,0.17,0.25,1.048657718,CAS,31.369607,120.457006,6504.77,6504.769999999999,17.227404371584697
1349,871,2.9769432,1262,186.9,24.4,56.82,3.99,38.61,6.13,27.36,1.12,27.79,9.3,2.5,0.25,0.37,2.276923077,CAS,30.905922,120.670142,6294.7,6294.700000000001,17.801366120218578
1350,872,2.5172756,408.28,129.81,11.26,50.27,1.01,111.41,4.98,19.85,0.25,26.02,12.68,3.62,0.2,0.37,3.121045972,CAS,30.8404,120.533866,6294.7,6294.700000000001,17.801366120218578
1351,873,1.3871116,330.23,127.53,10.25,55.27,2.85,57.76,3.26,13.87,0.54,18.21,7.08,1.95,0.29,0.24,2.04638472,CAS,30.905922,120.670142,6294.7,6294.700000000001,17.801366120218578
1352,883,6.9784912,1910.51,173.49,16.62,56.83,5.45,131.36,2.54,17.96,0.22,23.08,10.47,2.7,0.3,0.63,4.016064257,CAS,31.01305,120.72134,6294.7,6294.700000000001,17.801366120218578
1353,892,5.3299432,4765.5,313.5,33.28,103.7,8.11,79.62,4.61,33.29,0.48,47.21,9.26,7.13,0.29,0.36,1.284704875,CAS,31.01928,120.81428,6294.7,6294.700000000001,17.801366120218578
1354,906,5.3743968,6099.4,237.14,21.76,115.8,3.98,160.76,5.41,21.54,1.79,23.9,7.11,2.51,0.16,0.37,1.717893955,CAS,30.877205,120.547431,6294.7,6294.700000000001,17.801366120218578
1355,911,3.963538,4741.4,245.16,25.36,64.14,7.83,147.88,9.26,49.03,4.52,58.18,13.69,7.24,0.39,0.3,1.364877161,CAS,31.86264,120.51556,6709.44,6709.4400000000005,16.668196721311475
1356,914,7.1687584,8878.69,355.39,16.31,146.34,5.83,149.68,5.83,29.21,0.21,40.66,6.72,3.93,0.11,0.39,1.150171051,CAS,31.86376,120.56732,6709.44,6709.4400000000005,16.668196721311475
1357,915,3.555202,1179.48,139.92,13.47,62.12,5.3,107.36,4.2,17.28,1.61,24.47,8.65,2.13,0.25,0.22,1.73981811,CAS,31.92883,120.60603,6709.44,6709.4400000000005,16.668196721311475
1358,916,2.171276,326.98,143.49,12.11,105.4,4.98,115.3,6.15,22.93,0.5,23.51,6.79,5.91,0.38,0.24,1.826762064,CAS,31.9172772,120.6889321,6709.44,6709.4400000000005,16.668196721311475
1359,917,1.6571636,372.12,364.77,40.02,166.1,17.32,86.42,6.99,44.53,8.93,72.63,18.03,5.74,0.73,0.35,1.077752117,CAS,31.78769,120.62875,6709.44,6709.4400000000005,16.668196721311475
1360,928,0.7389144,120,274.94,25.94,116.56,7.25,83.99,8.42,60.71,3.18,79.8,32.36,6.71,2.85,0.53,2.128514056,CAS,32.3827633,120.6103959,6895.07,6895.070000000001,16.16101092896175
1361,938,0.66065,40.1,349.66,22.25,152.62,7,44.31,10.46,10.65,0.87,20.34,3.36,3.17,0.32,0.36,1.099538805,CAS,32.085432,120.686074,6709.44,6709.4400000000005,16.668196721311475
1362,953,7.199456,7824.9,150.74,19.61,110.44,5.54,115.49,6.13,7.73,0.37,13.05,5.05,1.36,0.19,0.27,2.059025395,CAS,22.2730219,114.1498806,4017.78,4017.78,24.02245901639344
1363,960,15.7464932,9676.3,205.41,15.15,94.17,4.58,160.35,6,17.1,0.6,21.86,8.38,3.68,0.3,0.36,1.892147588,CAS,33.532579,119.172526,7096.26,7096.26,15.611311475409837
1364,963,1.629,924,209.35,12.14,22.71,3.03,188.76,17.83,20.55,0.86,33.43,10.52,7.34,0.56,0.18,0.91273262,CAS,33.6390082,119.1182467,7096.26,7096.26,15.611311475409837
1365,967,24.9470852,27962.02,172.17,28.32,57.44,3.26,139.02,7,19.15,0.9,27.83,8.79,2.4,0.13,0.29,2.015988877,CAS,33.5741059,119.0156625,6933.22,6933.219999999999,16.056775956284156
1366,968,4.3009944,2301.7,227.97,24.13,121.29,7.55,127.98,7.03,26.71,0.87,33.48,8.32,2.9,0.09,0.19,0.932103611,CAS,33.551052,119.113185,7096.26,7096.26,15.611311475409837
1367,975,2.1877108,4220.3,366.1,22.41,111.89,8.99,204.75,16.33,59,2.32,64.09,14.4,5.4,0.44,0.55,1.600279321,CAS,33.472207,119.837313,7114.31,7114.31,15.561994535519126
1368,985,0.1300304,50,170.23,19.23,79.67,10.44,166.06,12.52,29.88,2.12,37.72,11.59,2.3,0.7,0.35,2.317880795,CAS,33.8202699,120.48604,6925.32,6925.320000000001,16.078360655737704
1369,986,7.3939224,5017,158.16,34.19,57.01,7.19,73.79,7,19.4,1.5,25.38,11.9,3.61,0.36,0.24,1.935952247,CAS,34.1991899,119.57839,7144.68,7144.68,15.479016393442622
1370,990,9.2187644,9434.79,223.32,17.44,94.38,4.66,136.14,6.74,22.33,0.29,31.7,8.61,4.58,0.38,0.29,1.408587527,CAS,33.3248554,120.2137847,7114.31,7114.31,15.561994535519126
1371,996,0.9370732,1387.3,224.75,32.52,149.05,13.34,169.22,9.55,29.48,0.86,35.72,16.93,3.76,0.62,0.53,2.757113874,CAS,33.253825,119.280413,7096.26,7096.26,15.611311475409837
1372,1001,16.2724792,13360,330.33,26.51,195.02,5.25,177.9,5.03,32.7,0.8,49.34,10.61,2.74,0.24,0.3,0.987426766,CAS,32.44063,119.58012,6835.1,6835.1,16.32486338797814
1373,1018,4.9624408,9304.1,208,24.7,70.88,6.29,209.84,5.69,37.56,0.73,49.73,7.77,4.14,0.3,0.56,3.055100927,CAS,32.198098,119.433068,6755.02,6755.02,16.543661202185795
1374,1022,10.5759024,9955.57,246.92,15.5,122.2,3.07,142.01,7.25,29.16,0.45,33.57,10.87,2.52,0.08,0.34,1.469190217,CAS,32.21304,119.51263,6755.02,6755.02,16.543661202185795
1375,1028,19.20048,34711.14,189.3,17.93,120.09,5,135.63,3.39,23.89,1.13,28.83,3.16,2.2,0.2,0.23,1.342125226,CAS,32.3464624,119.9318467,6890.29,6890.29,16.174071038251366
1376,1030,0.5482852,25.63,78.74,15.79,25.02,4.06,81.09,9.17,10.59,2.08,14.93,5.1,1.87,0.63,0.33,5.242255759,CAS,32.18585,120.15687,6684.15,6684.15,16.737295081967215
