OID_,Capacity__10000_ton_,Actual_volume_in_2019__10000_ton_,Sludge_yield,CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3_Ninf,NH3_Neff,TNinf,TNeff,TPinf,TPeff,Electricity_consumption,Treatment_process,Latitude,Longitude
2446,45,17009.479999999999563,88969.940000000002328,133.509999999999991,12.170000000000000,64.920000000000002,2.270000000000000,152.849999999999994,7.830000000000000,16.800000000000001,0.33,23.600000000000001,6.160000000000000,2.380000000000000,0.11,0.26,A2O,28.277870000000000,112.965170000000001
2447,6,1596.740000000000009,8096.159999999999854,232.110000000000014,6.590000000000000,64.760000000000005,0.65,182.409999999999997,2.550000000000000,8.289999999999999,0.08,18.550000000000001,4.150000000000000,3.490000000000000,0.16,0.36,SBR,28.064650100000001,113.039893399999997
2448,8,2051.110000000000127,19208.889999999999418,417.730000000000018,11.400000000000000,202.300000000000011,3.590000000000000,390.910000000000025,4.210000000000000,30.350000000000001,0.31,44.700000000000003,7.650000000000000,6.070000000000000,0.07,0.44,SBR,28.021380000000001,112.981420000000000
2449,5,1798.380000000000109,5662.000000000000000,224.620000000000005,20.340000000000000,93.670000000000002,8.630000000000001,102.459999999999994,7.670000000000000,23.350000000000001,0.55,44.229999999999997,9.369999999999999,3.670000000000000,0.3,0.32,A2O,28.287520000000001,112.959879999999998
2450,36,12054.170000000000073,80648.009999999994761,303.329999999999984,13.500000000000000,113.909999999999997,2.980000000000000,231.379999999999995,4.930000000000000,17.680000000000000,0.62,29.129999999999999,8.810000000000000,4.330000000000000,0.04,0.22,A2O,28.207709000000001,113.051828000000000
2451,6,1545.150000000000091,3193.610000000000127,122.840000000000003,14.039999999999999,58.469999999999999,5.210000000000000,115.090000000000003,6.780000000000000,11.970000000000001,0.2,23.129999999999999,12.130000000000001,3.420000000000000,1.520000000000000,0.22,SBR,28.336566000000001,112.672454999999999
2452,2.5,155.889999999999986,1226.589999999999918,185.030000000000001,13.630000000000001,43.899999999999999,4.050000000000000,115.890000000000001,5.820000000000000,24.840000000000000,1.120000000000000,29.870000000000001,9.600000000000000,3.400000000000000,0.24,0.78,OD,28.336566000000001,112.672454999999999
2453,10,188.360000000000014,169.539999999999992,108.680000000000007,12.359999999999999,68.540000000000006,6.150000000000000,68.260000000000005,6.000000000000000,15.539999999999999,1.840000000000000,23.989999999999998,11.890000000000001,4.800000000000000,0.45,0.1,Other,28.135230000000000,113.111490000000003
2454,18,6863.340000000000146,49273.080000000001746,256.129999999999995,23.930000000000000,69.010000000000005,6.340000000000000,213.210000000000008,4.140000000000000,14.480000000000000,1.430000000000000,19.739999999999998,6.010000000000000,1.670000000000000,0.04,0.23,OD,28.290839999999999,112.970060000000004
2455,1,234.500000000000000,3095.000000000000000,854.389999999999986,32.250000000000000,621.980000000000018,11.289999999999999,298.970000000000027,8.880000000000001,45.600000000000001,0.75,161.990000000000009,14.980000000000000,9.750000000000000,0.22,0.98,A2O,26.993706000000000,112.786707000000007
2456,2,39.200000000000003,26.670000000000002,176.069999999999993,36.340000000000003,140.460000000000008,17.309999999999999,144.650000000000006,16.160000000000000,38.030000000000001,6.420000000000000,51.990000000000002,17.289999999999999,4.400000000000000,0.58,0.35,A2O,27.647800000000000,113.166889999999995
2457,8,2791.590000000000146,6342.199999999999818,109.760000000000005,11.770000000000000,51.380000000000003,0.71,71.439999999999998,2.420000000000000,9.990000000000000,0.3,18.680000000000000,7.530000000000000,1.690000000000000,0.27,0.24,OD,34.253059899999997,117.251469999999998
2458,2.5,823.639999999999986,456.000000000000000,59.829999999999998,12.750000000000000,24.160000000000000,8.070000000000000,37.770000000000003,7.130000000000000,12.390000000000001,0.58,13.820000000000000,6.160000000000000,10.609999999999999,0.52,0.17,OD,27.784989899999999,113.152299999999997
2459,20,5750.079999999999927,60230.379999999997381,608.990000000000009,24.480000000000000,337.129999999999995,3.520000000000000,250.979999999999990,8.420000000000000,34.619999999999997,0.85,49.180000000000000,9.859999999999999,7.430000000000000,0.32,0.46,A2O,27.828080000000000,113.165049999999994
2460,10,2770.659999999999854,8893.379999999999200,96.510000000000005,10.310000000000000,45.009999999999998,0.64,90.530000000000001,2.330000000000000,11.400000000000000,0.29,20.629999999999999,8.630000000000001,1.980000000000000,0.14,0.39,CAS,27.875579900000002,113.117840000000001
2461,1.5,146.000000000000000,871.480000000000018,366.410000000000025,21.250000000000000,154.719999999999999,5.710000000000000,125.609999999999999,7.090000000000000,33.689999999999998,1.000000000000000,44.450000000000003,8.320000000000000,4.040000000000000,0.17,0.46,A2O,27.918250000000000,113.169759999999997
2462,8,3271.860000000000127,10951.280000000000655,203.740000000000009,16.370000000000001,80.920000000000002,2.460000000000000,84.739999999999995,5.090000000000000,20.280000000000001,1.570000000000000,29.879999999999999,6.070000000000000,3.080000000000000,0.12,0.23,A2O,27.843769999999999,113.063109999999995
2463,2,499.500000000000000,307.199999999999989,149.479999999999990,20.690000000000001,43.729999999999997,5.620000000000000,130.919999999999987,9.170000000000000,10.510000000000000,4.710000000000000,15.539999999999999,7.770000000000000,1.060000000000000,0.47,0.21,OD,25.950250000000000,113.258679999999998
2464,0.5,65.700000000000003,0,154.530000000000001,40.539999999999999,89.269999999999996,7.290000000000000,104.459999999999994,6.390000000000000,26.879999999999999,1.060000000000000,30.289999999999999,21.910000000000000,2.580000000000000,1.780000000000000,0.5,AO,25.964898999999999,113.409120000000001
2465,2,443.800000000000011,269.300000000000011,153.650000000000006,15.880000000000001,60.689999999999998,3.820000000000000,62.009999999999998,7.100000000000000,16.809999999999999,3.600000000000000,32.649999999999999,10.710000000000001,5.930000000000000,0.4,0.08,OD,25.955860000000001,113.230980000000002
2466,2,620.000000000000000,6615.340000000000146,470.560000000000002,26.359999999999999,174.800000000000011,5.680000000000000,85.030000000000001,7.570000000000000,23.440000000000001,0.42,26.559999999999999,7.240000000000000,3.020000000000000,0.05,0.62,AO,23.201957000000000,109.132014999999996
2467,2,737.370000000000005,2196.800000000000182,179.849999999999994,16.890000000000001,59.810000000000002,7.540000000000000,109.079999999999998,8.420000000000000,28.079999999999998,1.380000000000000,32.640000000000001,8.690000000000000,2.700000000000000,0.15,0.3,Other,23.245224900000000,108.829285999999996
2468,2,722.090000000000032,5926.000000000000000,413.149999999999977,30.070000000000000,171.460000000000008,7.640000000000000,336.209999999999980,6.890000000000000,53.700000000000003,1.490000000000000,65.370000000000005,13.220000000000001,5.130000000000000,0.26,0.64,A2O,22.696961999999999,109.278585000000007
2469,1,143.000000000000000,715.710000000000036,270.500000000000000,26.280000000000001,118.840000000000003,8.570000000000000,154.110000000000014,11.820000000000000,39.320000000000000,1.770000000000000,46.049999999999997,14.500000000000000,4.140000000000000,0.75,0.22,AO,23.038509999999999,107.867940000000004
2470,30,12900.510000000000218,78735.149999999994179,299.009999999999991,27.010000000000002,117.010000000000005,4.550000000000000,181.539999999999992,7.200000000000000,20.710000000000001,2.780000000000000,26.590000000000000,9.260000000000000,3.570000000000000,0.18,0.26,CAS,22.826059999999998,108.369709999999998
2471,35,12727.610000000000582,58939.089999999996508,169.729999999999990,17.840000000000000,57.729999999999997,4.360000000000000,174.439999999999998,3.820000000000000,22.280000000000001,1.200000000000000,28.440000000000001,12.650000000000000,4.640000000000000,0.27,0.27,SBR,22.830200000000001,108.367819999999995
2472,0.5,136.449999999999989,1899.500000000000000,372.329999999999984,34.750000000000000,210.169999999999987,12.529999999999999,193.219999999999999,11.480000000000000,80.489999999999995,1.800000000000000,132.969999999999999,62.369999999999997,12.420000000000000,6.910000000000000,1.180000000000000,A2O,22.383006999999999,108.383643000000006
2473,5,1748.509999999999991,15833.530000000000655,449.579999999999984,16.059999999999999,176.650000000000006,1.990000000000000,339.490000000000009,5.550000000000000,15.100000000000000,0.85,29.949999999999999,2.920000000000000,6.930000000000000,0.19,0.26,OD,22.858760000000000,108.380470000000003
2474,5,2128.000000000000000,12952.059999999999491,182.240000000000009,15.770000000000000,84.900000000000006,2.000000000000000,515.970000000000027,5.000000000000000,20.539999999999999,0.1,25.620000000000001,6.110000000000000,3.750000000000000,0.13,0.61,SBR,22.894431000000001,108.563143999999994
2475,4,1294.420000000000073,7506.699999999999818,112.269999999999996,25.980000000000000,20.180000000000000,3.400000000000000,142.550000000000011,10.740000000000000,24.739999999999998,1.100000000000000,31.850000000000001,15.350000000000000,2.420000000000000,0.71,0.46,SBR,22.855170000000001,108.428430000000006
2476,3,612.070000000000050,510.600000000000023,108.920000000000002,19.079999999999998,45.200000000000003,7.450000000000000,104.980000000000004,9.190000000000000,13.720000000000001,0.24,14.650000000000000,4.060000000000000,1.040000000000000,0.39,0.38,OD,23.712451999999999,108.675362000000007
2477,5,1343.470000000000027,10685.750000000000000,154.460000000000008,10.119999999999999,57.590000000000003,2.160000000000000,190.240000000000009,6.250000000000000,16.579999999999998,0.58,29.550000000000001,7.560000000000000,3.450000000000000,0.27,0.47,SBR,22.816729899999999,108.366900000000001
2478,1.5,453.550000000000011,1681.900000000000091,192.550000000000011,16.050000000000001,76.189999999999998,6.060000000000000,163.610000000000014,14.619999999999999,21.890000000000001,0.66,25.760000000000002,8.310000000000000,1.820000000000000,0.58,0.22,SBR,24.203730000000000,109.433509999999998
2479,2,786.000000000000000,578.000000000000000,141.960000000000008,30.820000000000000,64.040000000000006,5.840000000000000,91.260000000000005,12.279999999999999,19.989999999999998,3.740000000000000,30.250000000000000,10.090000000000000,2.370000000000000,0.61,0.22,SBR,24.655570000000001,109.216989999999996
2480,18,8487.399999999999636,14997.450000000000728,206.569999999999993,14.170000000000000,136.680000000000007,4.700000000000000,138.990000000000009,5.550000000000000,17.739999999999998,1.220000000000000,22.359999999999999,11.090000000000000,3.030000000000000,0.2,0.31,OD,24.371279999999999,109.416539999999998
2481,4,1348.000000000000000,3606.000000000000000,126.019999999999996,14.199999999999999,42.960000000000001,4.940000000000000,33.770000000000003,4.880000000000000,14.850000000000000,2.480000000000000,25.370000000000001,4.820000000000000,2.410000000000000,0.35,0.24,OD,24.353929999999998,109.526669999999996
2482,2.5,991.100000000000023,12827.920000000000073,337.240000000000009,24.320000000000000,130.710000000000008,7.590000000000000,133.909999999999997,10.320000000000000,33.030000000000001,0.35,43.979999999999997,10.029999999999999,4.120000000000000,0.1,0.37,A2O,24.259323999999999,109.328636000000003
2483,35,10755.790000000000873,38763.000000000000000,158.419999999999987,12.369999999999999,74.700000000000003,5.540000000000000,165.800000000000011,3.770000000000000,18.379999999999999,0.3,23.820000000000000,5.040000000000000,3.490000000000000,0.43,0.24,A2O,24.280860000000001,109.446659999999994
2484,4,346.720000000000027,823.360000000000014,122.920000000000002,15.789999999999999,53.119999999999997,4.780000000000000,99.859999999999999,9.710000000000001,8.830000000000000,0.31,16.620000000000001,5.040000000000000,1.860000000000000,0.26,0.16,SBR,24.449286000000001,109.378623000000005
2485,12.5,3935.000000000000000,20925.000000000000000,132.750000000000000,13.160000000000000,60.789999999999999,5.750000000000000,117.000000000000000,4.940000000000000,19.079999999999998,0.32,23.340000000000000,7.730000000000000,2.090000000000000,0.64,0.24,A2O,24.262680000000000,109.465680000000006
2486,1,206.740000000000009,4397.300000000000182,707.299999999999955,34.850000000000001,309.060000000000002,10.330000000000000,318.110000000000014,9.000000000000000,60.899999999999999,0.79,84.730000000000004,11.680000000000000,15.130000000000001,0.44,1.120000000000000,CAS,24.378620000000002,109.556798000000001
2487,2,740.480000000000018,1750.180000000000064,62.689999999999998,21.260000000000002,31.739999999999998,3.940000000000000,214.060000000000002,4.940000000000000,18.109999999999999,2.210000000000000,20.039999999999999,14.390000000000001,1.500000000000000,0.51,0.04,A2O,24.465340000000001,109.712670000000003
2488,3,900.100000000000023,4338.460000000000036,311.810000000000002,16.079999999999998,165.300000000000011,4.970000000000000,424.220000000000027,6.820000000000000,12.380000000000001,0.14,18.320000000000000,4.620000000000000,1.030000000000000,0.02,0.41,A2O,25.223801999999999,109.400182999999998
2489,1,251.129999999999995,364.000000000000000,158.469999999999999,17.840000000000000,66.180000000000007,7.380000000000000,71.569999999999993,7.000000000000000,17.010000000000002,0.87,28.260000000000002,9.640000000000001,2.560000000000000,0.29,0.27,A2O,24.841879899999999,110.811499999999995
2490,2,257.990000000000009,0,74.430000000000007,16.649999999999999,26.570000000000000,7.160000000000000,40.439999999999998,7.100000000000000,6.870000000000000,2.430000000000000,16.600000000000001,2.920000000000000,1.710000000000000,0.22,0.19,OD,25.099460000000001,110.060249999999996
2491,1,245.740000000000009,626.340000000000032,141.169999999999987,15.529999999999999,0,0,0,0,14.080000000000000,2.530000000000000,45.590000000000003,12.550000000000001,6.290000000000000,0.47,0.47,OD,24.976609900000000,109.970870000000005
2492,4,818.649999999999977,4900.590000000000146,166.800000000000011,10.310000000000000,74.489999999999995,9.210000000000001,122.590000000000003,8.750000000000000,15.380000000000001,0.99,26.500000000000000,9.080000000000000,2.270000000000000,0.18,0.21,A2O,24.773758999999998,110.495339000000001
2493,3,854.990000000000009,1157.000000000000000,115.469999999999999,15.260000000000000,40.380000000000003,7.830000000000000,81.090000000000003,6.150000000000000,11.560000000000000,1.470000000000000,22.739999999999998,7.560000000000000,1.470000000000000,0.32,0.13,A2O,24.502240000000000,110.402839999999998
