Plant ID,Average flow (MGD),Sludge yield (tone),CODinf,CODeff,BODinf,BODeff,SSinf,SSeff,NH3-Ninf,NH3-Neff,TNinf,TNeff,TPinf,TPeff,EUI (kWh/m3),Treatment process,Latitude,Longitude,annual_hdd,Current electricity consumption (kWh/a),Current heat consumption (kWh/a),Methane generation (m3/a),Current electricity recovery potential (kWh/a),Current heat recovery potential (kWh/a),Current effective heat recovery potential (kWh/a),Current energy self-sufficiency,Current recovered heat waste,COD_out_CEPT,TN_out_CEPT,C/N ratio_CEPT,BOD removed (kg/a),SS removed (kg/a),Sludge yield by CEPT (tonne/a),CEPT electricity recovery potential (kWh/a),CEPT heat recovery potential (kWh/a),COD_eff (mg/L),COD_removal (%),NHx_eff (mg/L),NHx_removal (%),C/N_ratio_HRAS,Sludge_VSS (g/a),Sludge_TSS (g/a),Sludge_COD (g/a),Electricity recovery potential (kWh/a)_HRAS,Heat recovery potential (kWh/a)_HRAS,If CEPT,If HRAS,Electricity consumption HRAS-PNA,Heat consumption HRAS-PNA,HRAS-PNA energy consumption,Electricity consumption CEPT-PDA,Heat consumption CEPT-PDA,CEPT-PDA energy consumption,Selected_Process,Selected_Electricity,Selected_Heat,Electricity consumption after upgrade,Heat consumption after upgrade
504,0.4197028,458.14,113.24,18.17,56.36,5.38,97.22,7.99,20.95,1.38,31.88,15.7,2.06,0.24,0.8,CAS,39.330097,121.812817,8761.98,466000.0,12800.0,3880.0,13500.0,15400.0,12800.0,0.0549,0.828,28.3,27.1,1.04,16300.0,45100.0,190.0,22400.0,25600.0,39.04883690653712,65.51674593205836,20.258741918724017,3.2995612471407294,1.927505521477939,28209284.531204507,33187393.566122957,41888500.53481215,22937.49,26214.27,CEPT,HRAS,335841.82452914247,4625.155345799549,340466.97987494204,345936.7910521,26479.31703196347,372416.1080840635,HRAS,22937.49,26214.27,335841.82452914247,4625.155345799549
511,6.1455292,4364.19,233.95,29.22,83.78,6.99,72.67,7.09,38.09,1.97,50.01,13.79,12.65,0.32,0.3,CAS,39.6598868,122.961772,8472.55,2560000.0,118000.0,85500.0,298000.0,340000.0,118000.0,0.155,0.346,58.5,42.5,1.38,356000.0,494000.0,2610.0,487000.0,556000.0,67.6165099,71.09787993,36.22910436856517,4.885522791900312,1.8663588593368503,838201741.2203968,986119695.6,1244017541.8700092,681204.56,778519.5,CEPT,HRAS,2719899.8441683804,132890.73220957062,2852790.576377951,2090069.7737784,351726.88732876704,2441796.661107167,HRAS,681204.56,778519.5,2719899.8441683804,132890.73220957062
512,0.1086,2.7,200.0,60.0,120.0,20.0,150.0,20.0,25.0,8.0,35.0,20.0,2.5,1.0,0.06,CAS,39.831493,123.259893,9378.5,9010.0,80.6,1970.0,6850.0,7830.0,80.6,0.762,0.0103,50.0,29.8,1.68,9000.0,18000.0,55.4,12300.0,14100.0,56.32934532489303,71.83532733755348,23.421798952695404,6.312804189218384,2.404996535008281,13274569.560689645,15617140.659634875,19702793.43441215,10788.94,12330.22,CEPT,,,,,11911.59316,8264.071544901066,20175.664704901064,CEPT,12300.0,14100.0,11911.59316,8264.071544901066
514,23.6149252,27397.3,244.01,21.67,100.61,1.78,170.83,6.05,29.04,1.76,38.55,11.76,2.96,0.21,0.36,CAS,41.0646199,122.95412,9737.61,11900000.0,849000.0,423000.0,1470000.0,1680000.0,849000.0,0.183,0.505,61.0,32.8,1.86,1640000.0,4460000.0,12600.0,2250000.0,2570000.0,63.38070011,74.02536776595254,26.95688844454913,7.173249157888682,2.3511875357823517,3534864695.943057,4158664348.168303,5245882503.0,2872563.25,3282929.43,CEPT,,,,,9453138.800750218,1951523.7575342464,11404662.558284465,CEPT,2250000.0,2570000.0,9453138.800750218,1951523.7575342464
535,5.352532,5595.0,123.64,12.35,76.39,2.38,132.58,4.24,16.7,4.55,33.55,10.48,1.03,0.27,0.33,CAS,40.4447291,124.0671822,9745.44,2460000.0,173000.0,71800.0,250000.0,285000.0,173000.0,0.161,0.608,30.9,28.5,1.08,282000.0,784000.0,2630.0,387000.0,442000.0,41.57327091808318,66.37554924127856,15.90969481688864,4.732366365936292,2.613077836914373,393885993.4,463395286.40166354,584832158.0822009,320244.95,365994.23,CEPT,,,,,1982814.9689371001,407669.40675799083,2390484.3756950907,CEPT,387000.0,442000.0,1982814.9689371001,407669.40675799083
540,8.0985192,4119.5,283.56,33.4,74.18,3.96,208.16,7.3,19.27,2.16,36.88,12.17,1.01,0.18,0.23,CAS,40.85575,121.02986,9076.34,2590000.0,119000.0,103000.0,359000.0,410000.0,119000.0,0.176,0.29,70.9,31.3,2.26,415000.0,1860000.0,4650.0,568000.0,649000.0,94.19022057379924,66.78296636556664,17.120651804656106,11.153856748022282,5.501555761339846,1160044765.2271905,1364758547.3261063,1721441315.7026217,942634.35,1077296.4,,,,,,,,,Current,359000.0,410000.0,2590000.0,119000.0
571,7.8593096,3800.0,334.55,17.0,142.35,2.39,144.96,5.6,10.94,0.29,18.34,6.02,2.25,0.22,0.25,CAS,42.54561,124.102873,10160.6,2730000.0,123000.0,199000.0,694000.0,793000.0,123000.0,0.286,0.155,83.6,15.6,5.37,773000.0,1260000.0,3970.0,1060000.0,1210000.0,78.73688733560824,76.46483714374287,7.638666771106166,30.17672055661639,10.307674060797686,1556902175.6036973,1831649618.357291,2309411003.0,1264597.36,1445254.13,,,,,,,,,Current,694000.0,793000.0,2730000.0,123000.0
575,26.543288,42138.0,177.43,14.89,70.41,3.39,169.85,4.53,22.71,2.7,34.09,12.79,2.18,0.19,0.39,CAS,41.5656999,120.45372,9463.75,14500000.0,1270000.0,322000.0,1120000.0,1280000.0,1270000.0,0.152,0.99,44.4,29.0,1.53,1290000.0,4980000.0,14100.0,1770000.0,2020000.0,52.69847291633859,70.29900641586057,21.38246958335324,5.845576471363993,2.4645643811585547,2853639987.020991,3357223514.1423426,4235888357.744396,2319506.25,2650864.28,CEPT,,,,,11394281.826562203,2122429.594748858,13516711.421311062,CEPT,1770000.0,2020000.0,11394281.826562203,2122429.594748858
577,9.4950428,17070.0,186.07,11.81,55.85,1.48,214.11,8.29,27.1,0.69,36.76,11.54,2.72,0.33,0.37,CAS,41.6054433,120.4231961,9463.75,4920000.0,514000.0,93600.0,325000.0,372000.0,372000.0,0.128,1.0,46.5,31.2,1.49,366000.0,2250000.0,5520.0,502000.0,573000.0,65.79354450436857,64.64043397411267,25.84992866639165,4.612809349108289,2.545211839981165,930112205.4494584,1094249653.4699512,1380647152.9578452,756020.8,864023.77,CEPT,,,,,3901809.28233941,830908.6073059359,4732717.8896453455,CEPT,502000.0,573000.0,3901809.28233941,830908.6073059359
587,0.7447064,145.86,141.58,15.98,49.62,8.38,79.92,3.67,25.36,1.61,34.44,9.04,3.2,0.28,0.33,CAS,40.7354499,120.89393,8817.74,340000.0,4090.0,5570.0,19400.0,22100.0,4090.0,0.0681,0.185,35.4,29.3,1.21,25500.0,65800.0,322.0,34900.0,39900.0,49.79658275615235,64.82795397926802,24.459486833539387,3.550919426106516,2.0358801104473776,58985306.21339667,69394477.89811373,87574115.91240434,47954.22,54804.82,CEPT,,,,,274993.91817242,45161.05529071537,320154.97346313536,CEPT,34900.0,39900.0,274993.91817242,45161.05529071537
591,13.092092,3540.0,137.79,19.93,45.89,3.84,107.64,6.55,21.09,0.71,32.19,9.77,3.07,0.29,0.24,CAS,40.85558,120.94829,9076.34,4360000.0,102000.0,99800.0,347000.0,397000.0,102000.0,0.101,0.258,34.4,27.4,1.26,415000.0,1560000.0,6070.0,568000.0,649000.0,50.61800740093685,63.26438246539164,20.244611091600067,4.008482258890151,2.5003200689757565,975798008.3259037,1147997656.8540044,1448756810.3932936,793316.58,906647.52,CEPT,,,,,3703025.2103918,876295.0695738203,4579320.2799656205,CEPT,568000.0,649000.0,3703025.2103918,876295.0695738203
622,3.982,3124.0,284.6,20.18,136.4,6.95,198.72,8.0,38.19,2.25,43.45,10.97,4.07,0.36,0.32,CAS,43.34281,125.32092,10473.61,1770000.0,104000.0,93400.0,325000.0,371000.0,104000.0,0.229,0.28,71.2,36.9,1.93,375000.0,875000.0,2250.0,514000.0,587000.0,69.05225790365681,75.73708436273478,35.61790663432877,6.734991792802381,1.9386950112644687,696275427.9926437,819147562.3442868,1033203245.0321648,565765.95,646589.65,CEPT,HRAS,1823183.873986886,136461.28683355794,1959645.160820444,1442464.7819000003,374826.11130136985,1817290.8932013703,HRAS,565765.95,646589.65,1823183.873986886,136461.28683355794
633,4.49604,1886.78,108.17,21.07,91.25,13.96,120.15,5.0,12.16,2.53,22.17,4.62,2.86,0.35,0.26,CAS,42.04249,126.5739,11041.54,1620000.0,66300.0,63000.0,219000.0,250000.0,66300.0,0.169,0.265,27.0,18.8,1.44,283000.0,597000.0,2150.0,388000.0,443000.0,38.21210935049009,64.67402297264483,11.511406505315726,5.333828081285148,3.319499605269307,285081790.31618595,335390341.5484541,423313256.7842199,231799.72,264913.97,CEPT,,,,,1359958.006204,377588.7366057839,1737546.742809784,CEPT,388000.0,443000.0,1359958.006204,377588.7366057839
634,3.077,1712.9,121.0,16.0,58.85,4.22,111.34,8.87,11.2,0.46,15.26,4.55,1.73,0.38,0.24,CAS,45.010864,126.068461,10872.12,1030000.0,59200.0,30500.0,106000.0,121000.0,59200.0,0.152,0.489,30.3,13.0,2.33,125000.0,379000.0,1440.0,171000.0,196000.0,41.33122115713689,65.84196598583728,10.430388516953307,6.871531098631177,3.9625773373597823,219458971.7093121,258187025.5403672,325834048.66217214,178421.63,203910.44,,,,,,,,,Current,106000.0,121000.0,1030000.0,59200.0
638,4.27884,1803.0,303.13,18.63,129.06,6.74,196.24,7.41,34.6,2.95,40.21,9.88,3.75,0.32,0.6,CAS,44.275866,123.975992,10500.46,3550000.0,60200.0,94900.0,330000.0,377000.0,60200.0,0.108,0.16,75.8,34.2,2.22,381000.0,928000.0,2400.0,522000.0,597000.0,71.64503162596563,76.36491550622979,31.79150021345844,8.117051406189491,2.253590775676444,795045376.6962781,935347501.9956212,1179702370.1694362,645986.58,738270.37,,,,,,,,,Current,330000.0,377000.0,3550000.0,60200.0
643,5.56756,1008.54,153.18,22.8,51.62,4.34,69.24,9.11,13.13,5.71,18.53,8.33,2.31,0.56,0.2,CAS,42.56782,129.0132099,11061.62,1540000.0,35500.0,47700.0,166000.0,190000.0,35500.0,0.128,0.187,38.3,15.8,2.43,199000.0,426000.0,2350.0,272000.0,311000.0,54.45324003071699,64.45146884011164,12.130953885046258,7.608881302008701,4.488784686407977,464327004.3195405,546267063.9053417,689281002.2024173,377439.5,431359.43,,,,,,,,,Current,166000.0,190000.0,1540000.0,35500.0
646,4.51052,2998.2,64.29,17.03,36.18,4.33,45.81,12.32,10.23,0.52,14.02,7.83,1.04,0.59,0.61,CAS,42.9680499,129.8439,10525.51,3810000.0,100000.0,26000.0,90600.0,104000.0,100000.0,0.0488,0.97,16.1,11.9,1.35,113000.0,228000.0,1780.0,154000.0,176000.0,26.509663556231114,58.76549454622629,9.95045110041312,2.732638314632273,2.6641670099891748,162037757.92713755,190632656.38486773,240709142.7453989,131808.56,150638.36,CEPT,,,,,2883657.2334970003,297998.4954490107,3181655.728946011,CEPT,154000.0,176000.0,2883657.2334970003,297998.4954490107
650,11.75776,12781.27,240.19,14.96,117.45,3.34,109.63,3.48,39.74,0.37,43.73,10.11,5.76,0.18,0.6,CAS,43.46209,124.74417,10387.17,9800000.0,422000.0,243000.0,846000.0,967000.0,422000.0,0.124,0.437,60.0,37.2,1.62,954000.0,1420000.0,5480.0,1310000.0,1490000.0,62.56441124923197,73.95211655388152,37.70818440085294,5.112772015971462,1.659173260217132,1737862995.9628582,2044544701.1327744,2579155005.5461507,1412304.96,1614062.81,CEPT,HRAS,7741211.938774655,337788.4305253007,8079000.369299956,7420031.371599998,905375.4599999998,8325406.831599998,HRAS,1412304.96,1614062.81,7741211.938774655,337788.4305253007
652,2.69328,275.49,151.38,12.7,53.55,5.17,40.05,8.31,11.52,1.72,21.85,12.16,1.43,0.32,0.28,CAS,43.46209,124.74417,10387.17,1040000.0,9100.0,23600.0,82200.0,93900.0,9100.0,0.0867,0.097,37.8,18.6,2.04,99600.0,119000.0,1050.0,136000.0,156000.0,52.50607279342968,65.31505298359778,10.512875162454614,8.742403104,4.994454131915157,227070145.03187856,267141347.0963277,337073338.3618643,184576.09,210944.1,,,,,,,,,Current,82200.0,93900.0,1040000.0,9100.0
653,8.8296868,10530.0,223.05,27.02,111.33,5.36,185.21,14.68,31.66,0.51,41.76,14.07,3.37,0.43,0.27,CAS,46.416698,125.341993,11284.3,3340000.0,378000.0,170000.0,590000.0,674000.0,378000.0,0.261,0.561,55.8,35.5,1.57,679000.0,1810000.0,4850.0,930000.0,1060000.0,60.01180779232048,73.09490796129994,29.824392228487028,5.797876726193848,2.012172027934896,1208877260.156292,1422208541.3603437,1794161864.2799232,982454.99,1122805.7,CEPT,,,,,2768746.8945564097,870497.0087519023,3639243.903308312,CEPT,930000.0,1060000.0,2768746.8945564097,870497.0087519023
655,1.2665656,1311.59,254.75,26.74,109.82,10.13,114.65,7.59,28.05,1.43,34.7,10.69,3.63,0.28,0.39,CAS,46.08451,127.40628,11341.56,688000.0,47300.0,22900.0,79600.0,91000.0,47300.0,0.173,0.52,63.7,29.5,2.16,96100.0,161000.0,597.0,132000.0,150000.0,65.03875458537681,74.46957621771273,25.837183944112475,7.888827294,2.5172539981934525,197818223.64388105,232727321.9339777,293559453.19341487,160748.57,183712.65,,,,,,,,,Current,79600.0,91000.0,688000.0,47300.0
659,0.77468,173.57,85.13,17.96,32.58,2.79,101.83,3.78,11.32,0.73,23.82,4.04,1.97,0.22,0.41,CAS,45.78888,127.15348,11236.35,440000.0,6200.0,4180.0,14600.0,16600.0,6200.0,0.0466,0.373,21.3,20.2,1.05,17400.0,87200.0,354.0,23900.0,27300.0,33.405054498944004,60.75995007759426,10.885877710376912,3.8350025585078487,3.068659724801133,36766751.68246439,43255001.97936988,54605352.18837555,29901.04,34172.61,CEPT,,,,,346382.84851300006,63267.32047945205,409650.1689924521,CEPT,23900.0,27300.0,346382.84851300006,63267.32047945205
662,22.19784,14283.24,234.38,10.66,122.41,2.0,222.49,7.12,20.33,0.48,32.58,7.77,3.56,0.15,0.28,CAS,46.5618199,125.13415,11134.05,8640000.0,506000.0,484000.0,1690000.0,1930000.0,506000.0,0.239,0.263,58.6,27.7,2.12,1880000.0,5460000.0,13100.0,2570000.0,2940000.0,62.25660681,73.43774775650503,18.351422869979444,9.732302656274246,3.392467562,3174957571.826616,3735244202.14896,4711718297.0,2580063.28,2948643.75,,,,,,,,,Current,1690000.0,1930000.0,8640000.0,506000.0
667,3.82996,3793.31,158.59,13.55,67.44,1.59,153.88,5.77,15.13,0.14,22.31,5.81,2.5,0.11,0.41,CAS,45.75647,126.81251,11236.35,2180000.0,136000.0,45700.0,159000.0,182000.0,136000.0,0.127,0.746,39.6,19.0,2.09,178000.0,651000.0,1970.0,244000.0,279000.0,49.08538810713621,69.04887564970288,13.989355367550058,7.538959897223682,3.5087669744236747,365598038.4246398,430115339.3231057,542708261.5,297178.56,339632.64,,,,,,,,,Current,159000.0,182000.0,2180000.0,136000.0
668,19.7103208,15070.32,435.41,26.88,186.46,4.01,561.35,2.9,21.67,0.37,42.4,8.3,10.75,0.19,0.44,CAS,45.76176,126.64585,11236.35,12000000.0,539000.0,652000.0,2270000.0,2590000.0,539000.0,0.223,0.208,109.0,36.0,3.02,2540000.0,12200000.0,19000.0,3480000.0,3970000.0,88.2961956,79.72113741150378,17.034392912114743,21.391818587380055,5.183407242753908,5127366023.857801,6032195322.185649,7605497547.228072,4164651.57,4759601.79,,,,,,,,,Current,2270000.0,2590000.0,12000000.0,539000.0
669,51.4849432,25132.89,277.6,12.66,90.48,1.89,375.12,4.1,9.97,0.22,16.23,6.75,6.14,0.22,0.24,CAS,45.74183,126.57501,11176.45,17200000.0,894000.0,827000.0,2880000.0,3290000.0,894000.0,0.209,0.272,69.4,13.8,5.03,3220000.0,21300000.0,39100.0,4410000.0,5030000.0,83.23673479210707,70.01558544952915,7.652059718986343,23.249150260919336,10.877690170867266,7752295481.686736,9120347625.513807,11501695025.897425,6298148.4,7197883.88,,,,,,,,,Current,2880000.0,3290000.0,17200000.0,894000.0
678,10.116452,12516.46,381.37,23.46,121.33,3.92,207.03,6.2,33.52,0.86,39.59,10.63,8.24,0.22,0.38,CAS,44.57088,129.39874,11456.64,5360000.0,456000.0,215000.0,749000.0,856000.0,456000.0,0.207,0.533,95.3,33.7,2.83,848000.0,2320000.0,5800.0,1160000.0,1330000.0,99.22899650390085,73.98091184311801,30.04865697026409,10.356035291574909,3.302277256587442,2136366867.1377325,2513372784.867921,3169715267.959435,1735686.53,1983641.75,,,,,,,,,Current,749000.0,856000.0,5360000.0,456000.0
681,6.2491336,1668.35,407.62,33.03,152.91,10.25,203.89,11.81,51.22,1.43,57.71,10.48,4.69,0.38,0.41,CAS,50.24346,127.50894,12373.76,3550000.0,65700.0,162000.0,562000.0,642000.0,65700.0,0.174,0.102,102.0,49.1,2.08,660000.0,1410000.0,3560.0,904000.0,1030000.0,89.25201141402233,78.10411378,47.14761518092024,7.95077083,1.893033424310737,1508655361.773594,1774888660.910111,2238207234.0,1225607.29,1400694.05,,HRAS,3275076.5025940584,349320.2191945226,3624396.721788581,,,,HRAS,1225607.29,1400694.05,3275076.5025940584,349320.2191945226
685,0.872058,162.0,496.21,30.12,84.45,7.39,235.32,6.66,12.54,0.68,15.12,3.69,1.96,0.13,0.51,CAS,51.72828,126.66109,12799.36,615000.0,6600.0,12200.0,42400.0,48400.0,6600.0,0.0788,0.136,124.0,12.9,9.65,50900.0,227000.0,527.0,69600.0,79600.0,165.3122655422127,66.68501933814056,8.542740785074578,31.87607029446109,19.35119766609769,190364624.60688287,223958381.8904504,282420562.02957743,154649.08,176741.81,,,,,,,,,Current,42400.0,48400.0,615000.0,6600.0
686,3.270308,2593.7,198.9,17.89,105.28,6.59,114.44,10.11,20.74,1.01,25.57,7.95,2.47,0.43,0.27,CAS,46.527847,130.418268,11825.65,1230000.0,97600.0,58500.0,203000.0,233000.0,97600.0,0.227,0.42,49.7,21.7,2.29,238000.0,414000.0,1540.0,326000.0,372000.0,56.306456965815215,71.69107241537696,19.17029638192142,7.568484175885137,2.9371719583279425,396437593.13602126,466397168.3953191,588403046.3929245,322200.31,368228.93,,,,,,,,,Current,203000.0,233000.0,1230000.0,97600.0
692,9.127468,8028.24,462.37,22.84,152.6,5.21,259.43,7.12,32.74,0.98,49.6,9.68,8.0,0.17,0.33,CAS,46.8204281,130.2994313,11942.4,4190000.0,305000.0,244000.0,848000.0,969000.0,305000.0,0.256,0.315,116.0,42.2,2.74,962000.0,2620000.0,5760.0,1320000.0,1510000.0,107.59846313866814,76.72892637094358,28.158965448208438,13.992164177738449,3.821108532434167,2352965406.137472,2768194595.4558496,3490601207.7759542,1911398.66,2184455.61,,,,,,,,,Current,848000.0,969000.0,4190000.0,305000.0
696,3.61276,4009.64,129.6,28.11,54.34,6.81,33.07,6.72,20.12,1.09,35.06,7.65,4.33,0.38,0.38,CAS,45.55992,131.91085,11391.4,1910000.0,145000.0,31100.0,108000.0,124000.0,124000.0,0.113,1.0,32.4,29.8,1.09,136000.0,132000.0,1380.0,186000.0,212000.0,42.774487980074326,66.99499384253525,19.27418789906946,4.20383748,2.219262788350187,280278201.6781275,329739060.79779714,416141982.5502744,227872.84,260426.11,CEPT,,,,,1505131.4112080003,250038.62922374424,1755170.0404317444,CEPT,186000.0,212000.0,1505131.4112080003,250038.62922374424
703,6.448668,5059.0,279.18,29.36,157.38,7.68,147.51,7.98,37.23,0.74,42.69,16.43,6.78,2.09,0.42,CAS,46.6896599,126.11387,11414.16,3760000.0,184000.0,175000.0,609000.0,696000.0,184000.0,0.201,0.264,69.8,36.3,1.92,701000.0,1050000.0,3270.0,960000.0,1100000.0,68.31981574413801,75.52839897408911,34.724794904479594,6.728995690358321,1.9674649175631147,1106182041.137141,1301390636.6319306,1641484470.8490758,898851.24,1027258.56,CEPT,HRAS,3415377.8744581984,236266.7213352292,3651644.5957934274,2952228.1282835994,593666.618630137,3545894.746913736,CEPT,960000.0,1100000.0,2952228.1282835994,593666.618630137
709,2.400422,2052.3,141.63,22.07,76.09,8.48,142.1,12.95,30.59,0.89,52.87,14.58,3.54,0.46,0.25,CAS,47.2870404,131.8651307,12033.990000000002,837000.0,78600.0,29400.0,102000.0,117000.0,78600.0,0.197,0.672,35.4,44.9,0.788,126000.0,377000.0,1200.0,173000.0,197000.0,45.12792667671808,68.13674597421586,29.629845809792645,3.1387845381083848,1.5230564129970372,205514013.8566131,241781192.77248603,305124258.2745976,167081.27,190950.03,CEPT,HRAS,973283.7193756496,46278.90588329858,1019562.6252589482,703903.6287042499,229689.85479452056,933593.4834987704,CEPT,173000.0,197000.0,703903.6287042499,229689.85479452056
714,2.4783968,1431.42,109.08,9.51,48.91,2.85,131.54,5.46,17.86,0.53,22.53,9.63,1.41,0.17,0.59,CAS,46.39922,123.41932,10927.72,2030000.0,49800.0,20700.0,72000.0,82300.0,49800.0,0.0586,0.605,27.3,19.2,1.42,83700.0,360000.0,1210.0,115000.0,131000.0,38.15375600154619,65.02222589,17.205907268359653,3.6623333238541256,2.2174800437119657,159678674.66103718,187857264.3071026,237113826.8536537,129839.82,148388.37,CEPT,,,,,1541182.13209752,210312.86992389645,1751495.0020214163,CEPT,115000.0,131000.0,1541182.13209752,210312.86992389645
715,7.90608,466.0,134.02,26.43,83.71,8.45,110.26,4.67,26.75,1.75,33.73,9.91,3.35,0.34,0.25,CAS,46.992119,127.99956,12030.6,2730000.0,17800.0,108000.0,375000.0,429000.0,17800.0,0.143,0.0416,33.5,28.7,1.17,457000.0,964000.0,3690.0,626000.0,715000.0,43.57951014144306,67.48283081521933,25.86355102902072,3.3138279288945203,1.6849778320287032,637681647.1282824,750213702.5038617,946792213.6746384,518448.62,592512.7,CEPT,HRAS,3204705.1345780776,143556.61206945797,3348261.7466475354,2313144.7822200004,706097.3383561644,3019242.1205761647,CEPT,626000.0,715000.0,2313144.7822200004,706097.3383561644
723,13.6270556,4674.08,168.79,14.24,67.97,2.67,117.33,2.88,19.6,0.46,30.18,10.64,3.39,0.34,0.33,CAS,46.0512099,125.9625,11145.11,6230000.0,166000.0,161000.0,561000.0,641000.0,166000.0,0.114,0.258,42.2,25.7,1.64,640000.0,1770000.0,6460.0,876000.0,1000000.0,50.83412457,69.88321312,18.35693307825788,6.342178172153671,2.7692057465841398,1394268710.473832,1640316129.969214,2069673997.9078608,1133321.13,1295224.15,CEPT,,,,,5043350.29403993,1145164.2934094367,6188514.587449367,CEPT,876000.0,1000000.0,5043350.29403993,1145164.2934094367
724,5.4790872,4884.0,198.43,36.71,112.56,20.39,131.46,14.75,39.01,3.21,45.91,13.23,3.8,0.64,0.35,CAS,46.0512099,125.9625,11145.11,2670000.0,173000.0,91500.0,318000.0,364000.0,173000.0,0.173,0.476,49.6,39.0,1.27,426000.0,796000.0,2680.0,583000.0,667000.0,55.77493944415239,71.89188154807621,37.45564065625113,3.9845151083026686,1.4890931904229456,667339889.7887357,785105752.6926304,990541209.7536298,542404.88,619891.29,CEPT,HRAS,2619891.4406824927,139175.70813218888,2759067.1488146815,2135437.3969415,475083.6387519026,2610521.0356934024,CEPT,583000.0,667000.0,2135437.3969415,475083.6387519026
727,2.7874,3028.1,537.11,35.21,121.23,8.8,170.86,9.04,40.77,0.95,61.98,8.26,9.25,0.44,0.39,CAS,46.804969,126.387536,11661.98,1510000.0,112000.0,56800.0,198000.0,226000.0,112000.0,0.191,0.497,134.0,52.7,2.55,233000.0,526000.0,1490.0,320000.0,365000.0,149.71405874031586,72.12599677155222,35.959785040149235,11.798417855900828,4.163374685726279,734557424.3,864185205.1113765,1089830716.5104318,596774.26,682027.73,,,,,,,,,Current,198000.0,226000.0,1510000.0,112000.0
728,1.7889316,967.2,268.25,21.65,190.0,7.31,221.61,6.07,29.2,0.71,30.39,9.97,2.66,0.21,0.35,CAS,46.7306799,129.90495,11750.07,869000.0,36200.0,59200.0,206000.0,235000.0,36200.0,0.268,0.154,67.1,25.8,2.6,235000.0,438000.0,1050.0,321000.0,367000.0,66.98260564798909,75.02978354222215,26.823717956820023,8.137952202671153,2.497140991260629,294222680.1973178,346144329.64390326,436606652.6845585,239078.98,273233.12,,,,,,,,,Current,206000.0,235000.0,869000.0,36200.0
732,17.9858252,3545.3,115.91,31.24,55.18,7.45,63.06,6.66,25.75,3.24,32.41,7.23,4.29,0.19,0.22,CAS,31.92337,118.68603,6726.26,5480000.0,75900.0,156000.0,541000.0,619000.0,75900.0,0.111,0.123,29.0,27.5,1.05,686000.0,1250000.0,7450.0,939000.0,1070000.0,39.572705428960575,65.85911014669954,25.035174887833023,2.776019853,1.5806842015788245,1242284453.8748918,1461511122.205755,1844685576.9196515,1010120.99,1154423.98,CEPT,HRAS,6897926.39762336,156360.37247923634,7054286.770102597,4721503.96611064,797041.3343226787,5518545.300433319,HRAS,1010120.99,1154423.98,6897926.39762336,156360.37247923634
776,9.826852,4012.0,332.55,22.86,189.32,6.8,125.39,12.07,20.34,3.88,32.23,10.4,2.13,0.57,0.2,CAS,31.67813,120.2258,6425.5,2730000.0,82000.0,325000.0,1130000.0,1290000.0,82000.0,0.431,0.0635,83.1,27.4,3.03,1290000.0,1360000.0,4750.0,1760000.0,2010000.0,76.25340924994843,77.07009194,17.125808156624824,15.802319780605584,4.452543702029683,1980277784.8761609,2329738570.442542,2937966688.153321,1608784.63,1838611.01,,,,,,,,,Current,1130000.0,1290000.0,2730000.0,82000.0
